Kind,Name,CountLineCode,CountDeclClass,CountDeclFunction,CountLineCodeDecl,SumEssential,SumCyclomaticStrict,MaxEssential,MaxCyclomaticStrict,MaxNesting
Public Method,"org.cloudfoundry.identity.uaa.oauth.token.JdbcRevocableTokenProvisioning.retrieve",11,,,2,1,4,,,1
Public Method,"org.cloudfoundry.identity.uaa.oauth.token.JdbcRevocableTokenProvisioning.retrieve",3,,,1,1,1,,,0
Public Method,"org.cloudfoundry.identity.uaa.oauth.token.JdbcRevocableTokenProvisioning.retrieveAll",3,,,1,1,1,,,0
Public Method,"org.cloudfoundry.identity.uaa.oauth.token.JdbcRevocableTokenProvisioning.setExpirationCheckInterval",3,,,1,1,1,,,0
Public Method,"org.cloudfoundry.identity.uaa.oauth.token.JdbcRevocableTokenProvisioning.update",15,,,2,1,1,,,0
Public Interface,"org.cloudfoundry.identity.uaa.oauth.token.RevocableTokenProvisioning",6,,,5,0,0,0,0,0
Abstract Method,"org.cloudfoundry.identity.uaa.oauth.token.RevocableTokenProvisioning.deleteRefreshTokensForClientAndUserId",1,,,1,0,0,,,0
Abstract Method,"org.cloudfoundry.identity.uaa.oauth.token.RevocableTokenProvisioning.getClientTokens",1,,,1,0,0,,,0
Abstract Method,"org.cloudfoundry.identity.uaa.oauth.token.RevocableTokenProvisioning.getUserTokens",1,,,1,0,0,,,0
Abstract Method,"org.cloudfoundry.identity.uaa.oauth.token.RevocableTokenProvisioning.getUserTokens",1,,,1,0,0,,,0
Package,"org.eclipse",0,0,,0,0,0,0,0,0
Package,"org.eclipse.jetty",0,0,,0,0,0,0,0,0
Package,"org.eclipse.jetty.server",1345,3,,321,157,368,8,39,6
Public Class,"org.eclipse.jetty.server.CookieCutter",234,,,29,9,54,3,39,6
Public Constructor,"org.eclipse.jetty.server.CookieCutter.CookieCutter",3,,,1,1,1,,,0
Public Constructor,"org.eclipse.jetty.server.CookieCutter.CookieCutter",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.CookieCutter.addCookieField",32,,,2,1,7,,,2
Public Method,"org.eclipse.jetty.server.CookieCutter.getCookies",13,,,1,3,4,,,2
Protected Method,"org.eclipse.jetty.server.CookieCutter.parseFields",158,,,11,1,39,,,6
Public Method,"org.eclipse.jetty.server.CookieCutter.reset",5,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.CookieCutter.setCookies",6,,,1,1,1,,,0
Public Class,"org.eclipse.jetty.server.Request",1051,,,232,147,313,8,26,6
Public Constructor,"org.eclipse.jetty.server.Request.Request",3,,,1,1,1,,,0
Public Constructor,"org.eclipse.jetty.server.Request.Request",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.addContinuationListener",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.addEventListener",7,,,1,1,3,,,1
Private Method,"org.eclipse.jetty.server.Request.extractParameters",84,,,11,1,26,,,6
Public Method,"org.eclipse.jetty.server.Request.getAsyncContext",6,,,1,1,3,,,1
Public Method,"org.eclipse.jetty.server.Request.getAsyncContinuation",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getAttribute",7,,,2,1,4,,,1
Public Method,"org.eclipse.jetty.server.Request.getAttributeNames",6,,,1,1,2,,,1
Public Method,"org.eclipse.jetty.server.Request.getAttributes",6,,,1,1,2,,,1
Public Method,"org.eclipse.jetty.server.Request.getAuthType",8,,,1,1,3,,,1
Public Method,"org.eclipse.jetty.server.Request.getAuthentication",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getCharacterEncoding",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getConnection",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getContentLength",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getContentRead",6,,,1,1,3,,,1
Public Method,"org.eclipse.jetty.server.Request.getContentType",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getContext",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getContextPath",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getCookies",22,,,3,3,7,,,2
Public Method,"org.eclipse.jetty.server.Request.getDateHeader",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getDispatcherType",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getHeader",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getHeaderNames",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getHeaders",7,,,2,1,2,,,1
Public Method,"org.eclipse.jetty.server.Request.getInputState",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getInputStream",7,,,1,1,3,,,1
Public Method,"org.eclipse.jetty.server.Request.getIntHeader",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getLocalAddr",4,,,1,1,2,,,0
Public Method,"org.eclipse.jetty.server.Request.getLocalName",6,,,1,1,4,,,1
Public Method,"org.eclipse.jetty.server.Request.getLocalPort",4,,,1,1,2,,,0
Public Method,"org.eclipse.jetty.server.Request.getLocale",24,,,7,4,6,,,2
Public Method,"org.eclipse.jetty.server.Request.getLocales",29,,,8,4,7,,,2
Public Method,"org.eclipse.jetty.server.Request.getMethod",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getParameter",6,,,1,1,2,,,1
Public Method,"org.eclipse.jetty.server.Request.getParameterMap",6,,,1,1,2,,,1
Public Method,"org.eclipse.jetty.server.Request.getParameterNames",6,,,1,1,2,,,1
Public Method,"org.eclipse.jetty.server.Request.getParameterValues",9,,,2,1,3,,,1
Public Method,"org.eclipse.jetty.server.Request.getParameters",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getPathInfo",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getPathTranslated",6,,,1,1,3,,,1
Public Method,"org.eclipse.jetty.server.Request.getProtocol",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getQueryEncoding",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getQueryString",11,,,1,1,4,,,2
Public Method,"org.eclipse.jetty.server.Request.getReader",24,,,3,1,7,,,0
Anonymous Class,"org.eclipse.jetty.server.Request.getReader.(Anon_1)",5,,,0,1,1,1,1,0
Public Method,"org.eclipse.jetty.server.Request.getReader.(Anon_1).close",4,,,0,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getRealPath",6,,,1,1,2,,,1
Public Method,"org.eclipse.jetty.server.Request.getRemoteAddr",6,,,1,1,3,,,1
Public Method,"org.eclipse.jetty.server.Request.getRemoteHost",12,,,1,3,4,,,2
Public Method,"org.eclipse.jetty.server.Request.getRemotePort",4,,,1,1,2,,,0
Public Method,"org.eclipse.jetty.server.Request.getRemoteUser",7,,,2,1,2,,,1
Public Static Method,"org.eclipse.jetty.server.Request.getRequest",6,,,1,1,2,,,1
Public Method,"org.eclipse.jetty.server.Request.getRequestDispatcher",16,,,3,1,5,,,2
Public Method,"org.eclipse.jetty.server.Request.getRequestURI",6,,,1,1,3,,,1
Public Method,"org.eclipse.jetty.server.Request.getRequestURL",21,,,4,1,6,,,1
Public Method,"org.eclipse.jetty.server.Request.getRequestedSessionId",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getResponse",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getRootURL",15,,,4,1,6,,,1
Public Method,"org.eclipse.jetty.server.Request.getScheme",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getServerName",44,,,2,8,12,,,3
Public Method,"org.eclipse.jetty.server.Request.getServerPort",22,,,1,3,9,,,3
Public Method,"org.eclipse.jetty.server.Request.getServletContext",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getServletName",6,,,1,1,2,,,1
Public Method,"org.eclipse.jetty.server.Request.getServletPath",6,,,1,1,2,,,1
Public Method,"org.eclipse.jetty.server.Request.getServletResponse",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getSession",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getSession",23,,,3,4,14,,,2
Public Method,"org.eclipse.jetty.server.Request.getSessionManager",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getTimeStamp",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getTimeStampBuffer",6,,,1,1,3,,,1
Public Method,"org.eclipse.jetty.server.Request.getUri",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getUserIdentity",8,,,1,1,3,,,1
Public Method,"org.eclipse.jetty.server.Request.getUserIdentityScope",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.getUserPrincipal",11,,,2,1,3,,,1
Public Method,"org.eclipse.jetty.server.Request.isAsyncStarted",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.isAsyncSupported",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.isHandled",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.isRequestedSessionIdFromCookie",4,,,1,1,2,,,0
Public Method,"org.eclipse.jetty.server.Request.isRequestedSessionIdFromURL",4,,,1,1,2,,,0
Public Method,"org.eclipse.jetty.server.Request.isRequestedSessionIdFromUrl",4,,,1,1,2,,,0
Public Method,"org.eclipse.jetty.server.Request.isRequestedSessionIdValid",7,,,2,1,3,,,1
Public Method,"org.eclipse.jetty.server.Request.isSecure",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.isUserInRole",8,,,1,1,3,,,1
Public Method,"org.eclipse.jetty.server.Request.recoverNewSession",6,,,1,1,2,,,1
Protected Method,"org.eclipse.jetty.server.Request.recycle",39,,,1,1,5,,,1
Public Method,"org.eclipse.jetty.server.Request.removeAttribute",24,,,7,1,7,,,4
Public Method,"org.eclipse.jetty.server.Request.removeEventListener",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.saveNewSession",6,,,1,1,2,,,1
Public Method,"org.eclipse.jetty.server.Request.setAsyncSupported",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setAsyncTimeout",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setAttribute",58,,,10,1,16,,,4
Public Method,"org.eclipse.jetty.server.Request.setAttributes",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setAuthentication",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setCharacterEncoding",8,,,1,1,3,,,1
Public Method,"org.eclipse.jetty.server.Request.setCharacterEncodingUnchecked",4,,,1,1,1,,,0
Protected Method,"org.eclipse.jetty.server.Request.setConnection",7,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setContentType",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setContext",5,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setContextPath",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setCookies",6,,,1,1,2,,,1
Public Method,"org.eclipse.jetty.server.Request.setDispatcherType",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setHandled",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setMethod",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setParameters",6,,,1,1,4,,,1
Public Method,"org.eclipse.jetty.server.Request.setPathInfo",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setProtocol",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setQueryEncoding",5,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setQueryString",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setRemoteAddr",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setRemoteHost",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setRequestURI",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setRequestedSessionId",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setRequestedSessionIdFromCookie",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setScheme",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setServerName",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setServerPort",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setServletPath",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setSession",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setSessionManager",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setTimeStamp",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setUri",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.setUserIdentityScope",4,,,1,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.startAsync",7,,,1,1,2,,,1
Public Method,"org.eclipse.jetty.server.Request.startAsync",7,,,1,1,2,,,1
Public Method,"org.eclipse.jetty.server.Request.takeNewContext",6,,,2,1,1,,,0
Public Method,"org.eclipse.jetty.server.Request.toString",4,,,1,1,3,,,0
Package,"org.jenkinsci",0,0,,0,0,0,0,0,0
Package,"org.jenkinsci.plugins",0,0,,0,0,0,0,0,0
Package,"org.jenkinsci.plugins.gitclient",1913,11,,425,237,487,13,24,6
Public Class,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl",1862,,,374,172,323,13,24,6
Protected Constructor,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.CliGitAPIImpl",8,,,2,1,2,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.add",7,,,1,1,2,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.addCredentials",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.addDefaultCredentials",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.addNote",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.addRemoteUrl",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.addSubmodule",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.appendNote",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.branch",7,,,1,1,2,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.changelog",47,,,2,1,1,,,0
Anonymous Class,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.changelog.(Anon_6)",44,,,1,8,13,1,6,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.changelog.(Anon_6).abort",2,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.changelog.(Anon_6).excludes",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.changelog.(Anon_6).excludes",3,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.changelog.(Anon_6).execute",15,,,1,1,6,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.changelog.(Anon_6).includes",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.changelog.(Anon_6).includes",3,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.changelog.(Anon_6).max",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.changelog.(Anon_6).to",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.checkout",156,,,17,1,1,,,0
Anonymous Class,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.checkout.(Anon_9)",153,,,16,9,41,1,18,4
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.checkout.(Anon_9).branch",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.checkout.(Anon_9).deleteBranchIfExist",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.checkout.(Anon_9).execute",70,,,9,1,18,,,4
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.checkout.(Anon_9).interruptThisCheckout",10,,,2,1,2,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.checkout.(Anon_9).lfsRemote",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.checkout.(Anon_9).ref",4,,,0,1,1,,,0
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.checkout.(Anon_9).sparseCheckout",42,,,5,1,14,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.checkout.(Anon_9).sparseCheckoutPaths",4,,,0,1,2,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.checkout.(Anon_9).timeout",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clean",4,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clearCredentials",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clone_",113,,,5,1,1,,,0
Anonymous Class,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clone_.(Anon_2)",110,,,4,11,26,1,16,4
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clone_.(Anon_2).depth",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clone_.(Anon_2).execute",62,,,4,1,16,,,4
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clone_.(Anon_2).noCheckout",3,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clone_.(Anon_2).reference",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clone_.(Anon_2).refspecs",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clone_.(Anon_2).repositoryName",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clone_.(Anon_2).shallow",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clone_.(Anon_2).shared",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clone_.(Anon_2).tags",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clone_.(Anon_2).timeout",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.clone_.(Anon_2).url",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.commit",18,,,2,1,4,,,2
Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.computeGitVersion",15,,,6,1,5,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.computeVersionFromBits",3,,,1,1,1,,,0
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.createNote",12,,,2,1,2,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.createSshKeyFile",11,,,3,1,2,,,2
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.createUnixGitSSH",13,,,2,1,1,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.createUnixSshAskpass",9,,,2,1,1,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.createUnixStandardAskpass",12,,,2,1,1,,,1
Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.createWindowsBatFile",10,,,2,1,1,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.createWindowsGitSSH",10,,,3,1,1,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.createWindowsSshAskpass",10,,,2,1,1,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.createWindowsStandardAskpass",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.deleteBranch",7,,,1,1,2,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.deleteRef",8,,,1,1,2,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.deleteTag",8,,,1,1,2,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.deleteTempFile",5,,,1,1,4,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.describe",7,,,3,1,2,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.env",4,,,1,1,2,,,1
Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.escapeWindowsCharsForUnquotedString",13,,,3,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.fetch",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.fetch",20,,,4,1,9,,,3
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.fetch",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.fetch_",61,,,3,1,1,,,0
Anonymous Class,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.fetch_.(Anon_1)",58,,,2,7,16,1,10,3
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.fetch_.(Anon_1).depth",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.fetch_.(Anon_1).execute",25,,,2,1,10,,,3
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.fetch_.(Anon_1).from",5,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.fetch_.(Anon_1).prune",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.fetch_.(Anon_1).shallow",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.fetch_.(Anon_1).tags",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.fetch_.(Anon_1).timeout",4,,,0,1,1,,,0
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.firstLine",14,,,3,3,4,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.fixSubmoduleUrls",50,,,10,6,16,,,4
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getAllLogEntries",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getBranches",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getBranchesContaining",4,,,2,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getBranchesContaining",10,,,3,1,2,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getDefaultRemote",22,,,5,3,5,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getDefaultRemote",3,,,1,1,1,,,0
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getFileFromEnv",7,,,2,1,2,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getGitVersion",11,,,2,1,3,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getHeadRev",18,,,6,1,4,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getHeadRev",17,,,5,1,5,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getPathToExe",31,,,7,5,7,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getRefNames",19,,,5,1,4,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getRemoteBranches",21,,,4,1,5,,,4
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getRemoteReferences",33,,,10,1,10,,,3
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getRemoteSymbolicReferences",24,,,9,1,6,,,3
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getRemoteTagNames",19,,,6,1,4,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getRemoteUrl",4,,,2,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getRemoteUrl",14,,,5,1,3,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getRepository",7,,,1,1,2,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getSSHExeFromGitExeParentDir",7,,,2,1,2,,,1
Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getSSHExecutable",50,,,3,13,24,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getSubmodulePath",4,,,2,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getSubmoduleUrl",4,,,2,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getSubmodules",9,,,2,1,3,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getTagMessage",4,,,2,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getTagNames",16,,,6,1,3,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.getWorkTree",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.hasGitRepo",12,,,1,3,3,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.hasGitRepo",11,,,2,3,3,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.init",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.init_",32,,,4,1,1,,,0
Anonymous Class,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.init_.(Anon_5)",29,,,3,3,8,1,6,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.init_.(Anon_5).bare",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.init_.(Anon_5).execute",18,,,3,1,6,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.init_.(Anon_5).workspace",4,,,0,1,1,,,0
Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.interruptNextCheckoutWithMessage",4,,,1,1,1,,,0
Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.isAtLeastVersion",5,,,2,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.isBareRepository",13,,,4,1,3,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.isCommitInRepo",11,,,2,3,3,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.isShallowRepository",3,,,1,1,1,,,0
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.isWindows",3,,,1,1,1,,,0
