Kind,Name,CountLineCode,CountDeclClass,CountDeclFunction,CountLineCodeDecl,SumEssential,SumCyclomaticStrict,MaxEssential,MaxCyclomaticStrict,MaxNesting
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.RemoveTransactionSync.beforeCompletion",2,,,1,1,1,,,0
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.addLifecycleListener",11,,,1,1,2,,,2
Protected Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.addListeners",17,,,2,1,7,,,2
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.addTransactionListener",11,,,1,1,2,,,2
Private Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.assertNoActiveTransaction",18,,,3,1,5,,,2
Private Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.assertOpen",10,,,1,1,3,,,2
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.close",28,,,3,1,7,,,3
Protected Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.configureBroker",13,,,1,1,1,,,0
Protected Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.findBroker",5,,,1,1,2,,,1
Protected Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.findTransactionalBroker",30,,,6,7,10,,,3
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.getConfiguration",3,,,1,1,1,,,0
Protected Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.getFactoryInitializationBanner",3,,,1,1,1,,,0
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.getOpenBrokers",3,,,1,1,1,,,0
Private Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.getPcClassLoaders",6,,,1,1,2,,,1
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.getPoolKey",3,,,1,1,1,,,0
Public Static Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.getPooledFactoryForKey",3,,,1,1,1,,,0
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.getProperties",7,,,2,1,1,,,0
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.getUserObject",9,,,1,1,2,,,1
Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.initializeBroker",22,,,6,1,5,,,1
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.isClosed",3,,,1,1,1,,,0
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.loadPersistentTypes",41,,,10,1,11,,,5
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.lock",3,,,1,1,1,,,0
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.makeReadOnly",40,,,7,3,7,,,4
Private Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.needsSub",4,,,1,1,2,,,0
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.newBroker",4,,,1,1,1,,,0
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.newBroker",4,,,1,1,1,,,0
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.newBroker",4,,,1,1,1,,,0
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.newBroker",4,,,2,1,1,,,0
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.newBroker",19,,,3,3,5,,,2
Protected Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.newBrokerImpl",7,,,2,1,2,,,1
Private Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.newBrokerSet",15,,,2,1,3,,,1
Anonymous Class,"org.apache.openjpa.kernel.AbstractBrokerFactory.newBrokerSet.(Anon_1)",0,,,0,0,0,0,0,0
Protected Abstract Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.newStoreManager",1,,,1,0,0,,,0
Protected Static Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.pool",7,,,1,1,1,,,0
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.putUserObject",13,,,1,1,4,,,2
Protected Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.readResolve",10,,,3,1,2,,,1
Protected Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.releaseBroker",3,,,1,1,1,,,0
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.removeLifecycleListener",10,,,1,1,2,,,2
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.removeTransactionListener",10,,,1,1,2,,,2
Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.setPoolKey",3,,,1,1,1,,,0
Protected Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.setup",2,,,1,1,1,,,0
Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.syncWithManagedTransaction",31,,,6,5,10,,,2
Protected Static Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.toPoolKey",4,,,2,1,2,,,0
Public Method,"org.apache.openjpa.kernel.AbstractBrokerFactory.unlock",3,,,1,1,1,,,0
Package,"org.apache.openjpa.lib",0,0,,0,0,0,0,0,0
Package,"org.apache.openjpa.lib.conf",82,1,,27,14,23,1,3,2
Public Class,"org.apache.openjpa.lib.conf.PluginValue",79,,,24,14,23,1,3,2
Public Constructor,"org.apache.openjpa.lib.conf.PluginValue.PluginValue",4,,,1,1,1,,,0
Public Method,"org.apache.openjpa.lib.conf.PluginValue.getClassName",3,,,1,1,1,,,0
Protected Method,"org.apache.openjpa.lib.conf.PluginValue.getInternalString",3,,,1,1,1,,,0
Public Method,"org.apache.openjpa.lib.conf.PluginValue.getProperties",3,,,1,1,1,,,0
Public Method,"org.apache.openjpa.lib.conf.PluginValue.getString",3,,,1,1,1,,,0
Public Method,"org.apache.openjpa.lib.conf.PluginValue.getValueType",3,,,1,1,1,,,0
Public Method,"org.apache.openjpa.lib.conf.PluginValue.instantiate",8,,,2,1,3,,,1
Public Method,"org.apache.openjpa.lib.conf.PluginValue.isSingleton",3,,,1,1,1,,,0
Protected Method,"org.apache.openjpa.lib.conf.PluginValue.objectChanged",5,,,2,1,2,,,0
Public Method,"org.apache.openjpa.lib.conf.PluginValue.set",6,,,1,1,2,,,1
Public Method,"org.apache.openjpa.lib.conf.PluginValue.setClassName",10,,,2,1,3,,,2
Protected Method,"org.apache.openjpa.lib.conf.PluginValue.setInternalString",3,,,1,1,1,,,0
Public Method,"org.apache.openjpa.lib.conf.PluginValue.setProperties",9,,,2,1,3,,,2
Public Method,"org.apache.openjpa.lib.conf.PluginValue.setString",9,,,1,1,2,,,1
Package,"org.apache.qpid",0,0,,0,0,0,0,0,0
Package,"org.apache.qpid.server",0,0,,0,0,0,0,0,0
Package,"org.apache.qpid.server.security",0,0,,0,0,0,0,0,0
Package,"org.apache.qpid.server.security.auth",0,0,,0,0,0,0,0,0
Package,"org.apache.qpid.server.security.auth.sasl",0,0,,0,0,0,0,0,0
Package,"org.apache.qpid.server.security.auth.sasl.plain",65,1,,31,6,7,1,2,1
Public Class,"org.apache.qpid.server.security.auth.sasl.plain.PlainNegotiatorTest",55,,,22,6,7,1,2,1
Public Method,"org.apache.qpid.server.security.auth.sasl.plain.PlainNegotiatorTest.setUp",8,,,1,1,1,,,0
Public Method,"org.apache.qpid.server.security.auth.sasl.plain.PlainNegotiatorTest.tearDown",8,,,1,1,2,,,1
Public Method,"org.apache.qpid.server.security.auth.sasl.plain.PlainNegotiatorTest.testHandleNoInitialResponse",8,,,3,1,1,,,0
Public Method,"org.apache.qpid.server.security.auth.sasl.plain.PlainNegotiatorTest.testHandleNoInitialResponseNull",8,,,3,1,1,,,0
Public Method,"org.apache.qpid.server.security.auth.sasl.plain.PlainNegotiatorTest.testHandleResponse",6,,,2,1,1,,,0
Public Method,"org.apache.qpid.server.security.auth.sasl.plain.PlainNegotiatorTest.testMultipleAuthenticationAttempts",7,,,3,1,1,,,0
Package,"org.apache.struts2",165,2,,163,0,0,0,0,0
Public Class,"org.apache.struts2.StrutsConstants",80,,,79,0,0,0,0,0
Public Class,"org.apache.struts2.StrutsConstants",81,,,80,0,0,0,0,0
Package,"org.apache.struts2.config",183,2,,69,11,28,1,10,5
Public Class,"org.apache.struts2.config.BeanSelectionProvider",137,,,23,9,25,1,10,5
Static Class,"org.apache.struts2.config.BeanSelectionProvider.ObjectFactoryDelegateFactory",16,,,6,2,3,1,2,1
Constructor,"org.apache.struts2.config.BeanSelectionProvider.ObjectFactoryDelegateFactory.ObjectFactoryDelegateFactory",4,,,1,1,1,,,0
Public Method,"org.apache.struts2.config.BeanSelectionProvider.ObjectFactoryDelegateFactory.create",8,,,2,1,2,,,1
Method,"org.apache.struts2.config.BeanSelectionProvider.alias",3,,,1,1,1,,,0
Method,"org.apache.struts2.config.BeanSelectionProvider.alias",35,,,3,1,10,,,5
Private Method,"org.apache.struts2.config.BeanSelectionProvider.convertIfExist",5,,,1,1,2,,,1
Public Method,"org.apache.struts2.config.BeanSelectionProvider.destroy",2,,,1,1,1,,,0
Public Method,"org.apache.struts2.config.BeanSelectionProvider.init",2,,,1,1,1,,,0
Private Method,"org.apache.struts2.config.BeanSelectionProvider.loadCustomResourceBundles",17,,,4,1,6,,,4
Public Method,"org.apache.struts2.config.BeanSelectionProvider.loadPackages",2,,,1,1,1,,,0
Public Method,"org.apache.struts2.config.BeanSelectionProvider.needsReload",3,,,1,1,1,,,0
Public Method,"org.apache.struts2.config.BeanSelectionProvider.register",48,,,1,1,2,,,1
Package,"org.apache.struts2.dispatcher",0,0,,0,0,0,0,0,0
Package,"org.apache.struts2.dispatcher.mapper",882,11,,315,91,141,6,16,4
Public Class,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper",309,,,80,34,79,6,16,4
Anonymous Class,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.(Anon_1)",3,,,1,0,0,0,0,0
Public Constructor,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.DefaultActionMapper",51,,,9,1,1,,,0
Anonymous Class,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.DefaultActionMapper.(Anon_2)",48,,,8,0,0,0,0,0
Anonymous Class,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.DefaultActionMapper.(Anon_2).(Anon_3)",7,,,0,1,2,1,2,1
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.DefaultActionMapper.(Anon_2).(Anon_3).execute",6,,,0,1,2,,,1
Anonymous Class,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.DefaultActionMapper.(Anon_2).(Anon_4)",13,,,3,1,3,1,3,2
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.DefaultActionMapper.(Anon_2).(Anon_4).execute",12,,,3,1,3,,,2
Anonymous Class,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.DefaultActionMapper.(Anon_2).(Anon_5)",8,,,1,1,1,1,1,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.DefaultActionMapper.(Anon_2).(Anon_5).execute",7,,,1,1,1,,,0
Anonymous Class,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.DefaultActionMapper.(Anon_2).(Anon_6)",13,,,4,1,3,1,3,1
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.DefaultActionMapper.(Anon_2).(Anon_6).execute",12,,,4,1,3,,,1
Protected Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.addParameterAction",3,,,1,1,1,,,0
Protected Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.dropExtension",3,,,1,1,1,,,0
Protected Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.dropExtension",21,,,3,6,7,,,3
Protected Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.getDefaultExtension",7,,,1,1,2,,,1
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.getMapping",13,,,4,1,3,,,1
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.getMappingFromActionName",5,,,2,1,1,,,0
Protected Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.getUri",13,,,3,3,4,,,1
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.getUriFromActionMapping",9,,,2,1,1,,,0
Protected Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.handleDynamicMethod",12,,,2,1,4,,,3
Protected Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.handleExtension",10,,,2,1,6,,,3
Protected Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.handleName",7,,,2,1,2,,,1
Protected Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.handleNamespace",8,,,1,1,3,,,2
Protected Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.handleParams",10,,,3,1,3,,,1
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.handleSpecialParameters",18,,,5,4,6,,,3
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.isSlashesInActionNames",3,,,1,1,1,,,0
Protected Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.lookupExtension",15,,,3,1,5,,,3
Protected Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.parseActionName",14,,,3,1,4,,,2
Protected Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.parseNameAndNamespace",42,,,8,1,16,,,4
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.setAllowDynamicMethodCalls",3,,,1,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.setAlwaysSelectFullNamespace",3,,,1,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.setContainer",3,,,1,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.setExtensions",13,,,3,1,4,,,2
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.setSlashesInActionNames",3,,,1,1,1,,,0
Public Class,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest",534,,,196,50,50,1,1,0
Protected Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.setUp",17,,,4,1,1,,,0
Anonymous Class,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.setUp.(Anon_1)",4,,,0,1,1,1,1,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.setUp.(Anon_1).getConfiguration",3,,,0,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testActionPrefix",10,,,5,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testActionPrefix_fromIEImageButton",11,,,5,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testActionPrefix_fromImageButton",12,,,5,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testCustomActionPrefix",15,,,5,1,1,,,0
Anonymous Class,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testCustomActionPrefix.(Anon_3)",4,,,0,1,1,1,1,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testCustomActionPrefix.(Anon_3).execute",3,,,0,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testDropExtension",7,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testDropExtensionEmbeddedDot",8,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testDropExtensionWhenBlank",10,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMapping",11,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithActionName_methodAndName",6,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithActionName_name",6,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithActionName_noDynamicMethod",7,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithActionName_noDynamicMethodColonPrefix",12,,,5,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithActionName_null",5,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithMethod",12,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithNamespaceSlash",17,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithNoExtension",13,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithNoExtensionButUriHasExtension",13,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithSlashedName",12,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithSlashedNameAtRoot",25,,,7,1,1,,,0
Anonymous Class,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithSlashedNameAtRoot.(Anon_2)",4,,,0,1,1,1,1,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithSlashedNameAtRoot.(Anon_2).getConfiguration",3,,,0,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithSlashedNameAtRootButNoSlashPackage",12,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithUnknownNamespace",11,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetMappingWithUnknownNamespaceButFullNamespaceSelect",12,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUri",10,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriFromActionMapper1",9,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriFromActionMapper10",8,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriFromActionMapper11",8,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriFromActionMapper12",8,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriFromActionMapper2",9,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriFromActionMapper3",9,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriFromActionMapper4",8,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriFromActionMapper5",8,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriFromActionMapper6",9,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriFromActionMapper7",9,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriFromActionMapper8",9,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriFromActionMapper9",8,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriFromActionMapperWhenBlankExtension",10,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriFromActionMapper_justActionAndMethod",9,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriWithMethod",10,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriWithOriginalExtension",8,,,4,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testGetUriWithSemicolonPresent",10,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testParseNameAndNamespace1",7,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testParseNameAndNamespace2",7,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testParseNameAndNamespace3",7,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testParseNameAndNamespace_AllowSlashes",8,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testParseNameAndNamespace_NoSlashes",8,,,3,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testRedirectActionPrefix",14,,,6,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testRedirectActionPrefixWithEmptyExtension",15,,,6,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testRedirectPrefix",23,,,10,1,1,,,0
Public Method,"org.apache.struts2.dispatcher.mapper.DefaultActionMapperTest.testSetExtension",17,,,2,1,1,,,0
Package,"org.apache.struts2.interceptor",192,3,,76,19,20,1,2,0
Public Class,"org.apache.struts2.interceptor.I18nInterceptorTest",172,,,56,14,14,1,1,0
Static Class,"org.apache.struts2.interceptor.I18nInterceptorTest.CookieMatcher",23,,,7,4,5,1,2,0
Constructor,"org.apache.struts2.interceptor.I18nInterceptorTest.CookieMatcher.CookieMatcher",3,,,1,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.CookieMatcher.appendTo",7,,,1,1,1,,,0
Public Static Method,"org.apache.struts2.interceptor.I18nInterceptorTest.CookieMatcher.eqCookie",4,,,1,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.CookieMatcher.matches",6,,,2,1,2,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.setUp",18,,,4,1,1,,,0
Anonymous Class,"org.apache.struts2.interceptor.I18nInterceptorTest.setUp.(Anon_1)",4,,,1,1,1,1,1,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.setUp.(Anon_1).execute",3,,,0,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.tearDown",8,,,1,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.testCookieCreation",13,,,4,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.testCountryOnlyLocale",8,,,2,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.testDefaultLocale",7,,,1,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.testDenmarkLocale",8,,,2,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.testDenmarkLocaleRequestOnly",8,,,2,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.testLanguageOnlyLocale",8,,,2,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.testNoSession",4,,,1,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.testRealLocaleObjectInParams",7,,,1,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.testRealLocalesInParams",9,,,2,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.testSetParameterAndAttributeNames",9,,,1,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.testWithVariant",10,,,3,1,1,,,0
Public Method,"org.apache.struts2.interceptor.I18nInterceptorTest.testWithVariantRequestOnly",11,,,3,1,1,,,0
Package,"org.apache.tika",0,0,,0,0,0,0,0,0
Package,"org.apache.tika.extractor",76,1,,37,6,15,4,10,3
Public Class,"org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor",56,,,17,6,15,4,10,3
Public Constructor,"org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor.ParsingEmbeddedDocumentExtractor",3,,,1,1,1,,,0
Public Method,"org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor.parseEmbedded",34,,,8,1,10,,,3
Public Method,"org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor.shouldParseEmbedded",14,,,4,4,4,,,2
Package,"org.apache.tika.parser",200,3,,90,14,32,1,7,3
Public Class,"org.apache.tika.parser.RecursiveParserWrapper",182,,,72,11,22,1,5,2
Private Class,"org.apache.tika.parser.RecursiveParserWrapper.EmbeddedParserDecorator",54,,,16,2,9,1,7,3
Private Constructor,"org.apache.tika.parser.RecursiveParserWrapper.EmbeddedParserDecorator.EmbeddedParserDecorator",8,,,1,1,2,,,1
Public Method,"org.apache.tika.parser.RecursiveParserWrapper.EmbeddedParserDecorator.parse",40,,,10,1,7,,,3
Private Class,"org.apache.tika.parser.RecursiveParserWrapper.ParserState",7,,,4,1,1,1,1,0
Private Constructor,"org.apache.tika.parser.RecursiveParserWrapper.ParserState.ParserState",3,,,1,1,1,,,0
Public Constructor,"org.apache.tika.parser.RecursiveParserWrapper.RecursiveParserWrapper",3,,,1,1,1,,,0
Public Constructor,"org.apache.tika.parser.RecursiveParserWrapper.RecursiveParserWrapper",4,,,1,1,1,,,0
Public Constructor,"org.apache.tika.parser.RecursiveParserWrapper.RecursiveParserWrapper",3,,,1,1,1,,,0
Public Constructor,"org.apache.tika.parser.RecursiveParserWrapper.RecursiveParserWrapper",6,,,2,1,1,,,0
Public Method,"org.apache.tika.parser.RecursiveParserWrapper.getMetadata",7,,,1,1,2,,,1
Private Method,"org.apache.tika.parser.RecursiveParserWrapper.getResourceName",12,,,2,1,3,,,1
Public Method,"org.apache.tika.parser.RecursiveParserWrapper.getSupportedTypes",3,,,1,1,1,,,0
Private Method,"org.apache.tika.parser.RecursiveParserWrapper.isWriteLimitReached",8,,,1,1,4,,,1
Public Method,"org.apache.tika.parser.RecursiveParserWrapper.parse",34,,,10,1,5,,,2
Public Method,"org.apache.tika.parser.RecursiveParserWrapper.reset",7,,,1,1,2,,,1
Public Method,"org.apache.tika.parser.RecursiveParserWrapper.setMaxEmbeddedResources",3,,,1,1,1,,,0
Package,"org.apache.tika.parser.jdbc",463,4,,184,33,81,3,12,3
Abstract Class,"org.apache.tika.parser.jdbc.AbstractDBParser",80,,,20,4,14,1,9,3
Protected Method,"org.apache.tika.parser.jdbc.AbstractDBParser.close",3,,,1,1,1,,,0
Protected Method,"org.apache.tika.parser.jdbc.AbstractDBParser.getConnection",15,,,3,1,3,,,1
Protected Abstract Method,"org.apache.tika.parser.jdbc.AbstractDBParser.getConnectionString",2,,,2,0,0,,,0
Protected Abstract Method,"org.apache.tika.parser.jdbc.AbstractDBParser.getJDBCClassName",1,,,1,0,0,,,0
Public Method,"org.apache.tika.parser.jdbc.AbstractDBParser.getSupportedTypes",3,,,1,1,1,,,0
Protected Abstract Method,"org.apache.tika.parser.jdbc.AbstractDBParser.getTableNames",2,,,2,0,0,,,0
Protected Abstract Method,"org.apache.tika.parser.jdbc.AbstractDBParser.getTableReader",1,,,1,0,0,,,0
Public Method,"org.apache.tika.parser.jdbc.AbstractDBParser.parse",47,,,4,1,9,,,3
Class,"org.apache.tika.parser.jdbc.JDBCTableReader",217,,,50,19,51,3,12,2
Public Constructor,"org.apache.tika.parser.jdbc.JDBCTableReader.JDBCTableReader",5,,,1,1,1,,,0
Protected Method,"org.apache.tika.parser.jdbc.JDBCTableReader.addAllCharacters",7,,,2,1,2,,,1
