@relation software_metrics_vpm

@attribute Kind string
@attribute Name string
@attribute CountLineCode numeric
@attribute CountDeclClass numeric
@attribute CountDeclFunction numeric
@attribute CountLineCodeDecl numeric
@attribute SumEssential numeric
@attribute SumCyclomaticStrict numeric
@attribute MaxEssential numeric
@attribute MaxCyclomaticStrict numeric
@attribute MaxNesting numeric
@attribute class {pos,neg}

@data
File,"TestCorsFilter.java",1219,2,87,427,87,89,1,3,1,pos
File,"TestDFSPermission.java",919,19,82,318,88,137,5,9,4,pos
File,"TestDockerContainerRuntime.java",689,1,26,289,26,37,1,2,1,pos
File,"TestErrorHandling.java",145,3,11,46,11,12,1,2,1,pos
File,"TestFileSessions.java",114,2,5,46,5,8,1,4,2,pos
File,"TestFileUtil.java",887,2,45,308,47,83,3,10,4,pos
File,"TestFunction.java",964,3,41,264,54,228,9,34,5,pos
File,"TestHostnameVerifier.java",244,1,9,49,9,15,1,4,2,pos
File,"TestHostnameVerifier.java",259,1,9,57,9,15,1,4,2,pos
File,"TestInvokerTransformer.java",58,1,6,26,6,8,1,2,2,pos
File,"TestInvokerTransformer.java",55,1,6,26,6,8,1,2,1,pos
File,"TestJdbcDriver2.java",2265,11,120,609,122,217,5,9,3,pos
File,"TestKerberosAuthenticationHandler.java",242,2,16,100,16,29,1,3,1,pos
File,"TestKerberosName.java",82,1,8,28,8,10,1,2,1,pos
File,"TestLauncherConfigurationInjector.java",187,2,17,41,17,18,1,2,1,pos
File,"TestLdapGroupsMapping.java",121,1,7,59,7,8,1,2,1,pos
File,"TestLdapGroupsMappingWithPosixGroup.java",63,1,3,36,3,3,1,1,0,pos
File,"TestLocalResolver.java",90,1,11,55,11,11,1,1,0,pos
File,"TestMRIntermediateDataEncryption.java",182,3,14,72,14,27,1,6,4,pos
File,"TestMapProgress.java",188,4,23,91,23,27,1,2,1,pos
File,"TestMapperWebapps.java",165,2,6,58,6,11,1,4,1,pos
File,"TestMerger.java",304,4,19,161,19,26,1,3,1,pos
File,"TestRandomSignerSecretProvider.java",43,1,1,17,1,1,1,1,1,pos
File,"TestRandomSignerSecretProvider.java",43,1,1,17,1,1,1,1,1,pos
File,"TestReplicationHandler.java",1081,4,56,335,59,120,4,12,4,pos
File,"TestRewriteValve.java",51,1,7,28,7,7,1,1,0,pos
File,"TestRunJar.java",156,1,10,82,10,16,1,4,3,pos
File,"TestSchemaValidation.java",76,1,7,52,7,7,1,1,0,pos
File,"TestStandardControllerServiceProvider.java",481,4,22,196,22,30,1,4,2,pos
File,"TestStandardProcessScheduler.java",428,14,34,212,34,43,1,2,1,pos
File,"TestStandardWrapper.java",206,9,17,106,17,23,1,5,1,pos
File,"TestStandardWrapper.java",155,8,12,81,12,16,1,5,1,pos
File,"TestStandardWrapper.java",218,9,18,111,18,24,1,5,1,pos
File,"TestSwallowAbortedUploads.java",360,5,22,133,22,40,1,6,3,pos
File,"TestSwallowAbortedUploads.java",359,5,22,133,22,40,1,6,3,pos
File,"TestSwallowAbortedUploads.java",302,5,19,113,19,32,1,5,3,pos
File,"TestSystemIdResolver.java",41,1,2,16,2,2,1,1,1,pos
File,"TestSystemIdResolver.java",50,1,4,19,4,4,1,1,1,pos
File,"TestTldParser.java",133,1,9,46,9,9,1,1,0,pos
File,"TestTldScanner.java",48,1,3,31,3,3,1,1,0,pos
File,"TestUDFXPathUtil.java",45,1,2,14,2,2,1,1,0,pos
File,"TestURIBuilder.java",218,1,27,130,27,27,1,1,0,pos
File,"TestUserGroupInformation.java",699,12,54,284,54,79,1,7,2,pos
File,"TestUtf8.java",74,1,6,39,10,10,3,3,2,pos
File,"TestUtil.java",590,1,62,152,65,137,4,11,3,pos
File,"TestXMLEntityExpansion.java",72,1,3,28,3,10,1,8,2,pos
File,"TestXPathEntityProcessor.java",251,3,13,81,23,33,3,10,3,pos
File,"TestZKSignerSecretProvider.java",204,2,10,72,10,15,1,5,2,pos
File,"TestZKSignerSecretProvider.java",204,2,10,72,10,15,1,5,2,pos
File,"TesterContext.java",854,1,228,512,228,228,1,1,0,pos
File,"TesterContext.java",869,1,234,524,234,234,1,1,0,pos
File,"TesterContext.java",831,1,220,495,220,220,1,1,0,pos
File,"TesterFilterConfigs.java",251,2,18,160,25,25,8,8,1,pos
File,"TextParseUtilTest.java",94,7,11,32,11,11,1,1,0,pos
File,"TextParseUtilTest.java",94,7,11,32,11,11,1,1,0,pos
File,"ThriftHttpServlet.java",161,2,6,76,8,22,3,7,2,pos
File,"TikaCLI.java",1049,23,57,294,70,247,5,71,6,pos
File,"TikaCLITest.java",339,1,30,146,30,45,1,5,3,pos
File,"TikaResource.java",409,7,34,180,41,78,5,12,4,pos
File,"TikaResource.java",345,6,27,147,34,58,5,9,4,pos
File,"TikaResource.java",375,7,32,172,39,67,5,9,4,pos
File,"TikaResource.java",415,7,34,180,41,80,5,14,4,pos
File,"TikaResourceTest.java",221,1,17,116,17,18,1,2,1,pos
File,"TikaResourceTest.java",251,1,19,124,19,20,1,2,1,pos
File,"TikaResourceTest.java",240,1,18,120,18,19,1,2,1,pos
File,"TikaUtils.java",18,1,1,12,1,3,1,3,1,pos
File,"TldCache.java",120,2,12,55,12,22,1,6,3,pos
File,"TldConfig.java",366,2,25,105,30,86,6,13,5,pos
File,"TldParser.java",47,1,4,23,4,7,1,4,3,pos
File,"TldParser.java",44,1,4,21,4,7,1,4,3,pos
File,"TldScanner.java",244,3,17,98,22,49,4,9,4,pos
File,"TokenBasedRememberMeServices2.java",99,1,6,45,8,17,3,7,2,pos
File,"TokenBasedRememberMeServices2.java",17,1,2,12,2,2,1,1,0,pos
File,"TokenCache.java",150,1,14,75,17,29,4,6,3,pos
File,"TokenEndpointDocs.java",741,2,18,290,18,18,1,1,0,pos
File,"TokenEndpointDocs.java",740,2,18,289,18,18,1,1,0,pos
File,"TokenHelper.java",108,1,9,37,16,26,4,7,2,pos
File,"TokenMvcMockTests.java",2307,20,71,717,71,92,1,6,2,pos
File,"TokenMvcMockTests.java",3096,29,102,1051,102,121,1,6,2,pos
File,"TokenMvcMockTests.java",3493,32,131,1223,131,150,1,6,2,pos
File,"TokenMvcMockTests.java",1791,12,52,550,52,68,1,6,2,pos
File,"TokenRevocationEndpoint.java",116,2,11,65,11,13,1,2,1,pos
File,"TokenRevocationEndpoint.java",127,2,12,69,12,15,1,2,1,pos
File,"TokenRevocationEndpointTest.java",349,2,11,104,11,14,1,2,1,pos
File,"TokenValidation.java",415,2,41,114,65,108,6,10,3,pos
File,"TokenValidationTest.java",331,1,36,159,36,38,1,3,1,pos
File,"TomEEConfiguration.java",174,1,42,76,42,50,1,4,1,pos
File,"Tomcat.java",554,5,42,304,42,67,1,6,3,pos
File,"Tomcat.java",728,5,52,354,52,108,1,12,3,pos
File,"TomcatBaseTest.java",679,9,54,211,54,128,1,17,4,pos
File,"TouchPartitionedRegionEntriesFunction.java",70,1,11,42,11,13,1,3,1,pos
File,"TouchPartitionedRegionEntriesFunction.java",62,1,10,37,10,12,1,3,1,pos
File,"TouchReplicatedRegionEntriesFunction.java",60,1,10,35,10,12,1,3,1,pos
File,"TouchReplicatedRegionEntriesFunction.java",68,1,11,40,11,13,1,3,1,pos
File,"TpHeader.java",42,1,8,19,8,14,1,3,1,pos
File,"TransactionalState.java",159,1,13,51,13,32,1,5,3,pos
File,"TransformerFactoryImpl.java",580,1,23,121,54,116,8,21,5,pos
File,"TransformerImpl.java",1745,1,137,462,163,337,6,26,5,pos
File,"TransformerUtilsTest.java",367,2,19,84,21,51,3,6,2,pos
File,"Transport.java",62,2,40,56,1,1,1,1,0,pos
File,"TransportConnection.java",1180,4,102,328,112,268,5,15,5,pos
File,"TransportConnection.java",1375,5,112,407,122,314,5,15,5,pos
File,"TransportFormat.java",219,4,18,73,26,45,4,7,2,pos
File,"TransportHandlingSockJsService.java",234,2,13,68,27,49,11,18,4,pos
File,"TransportType.java",60,1,9,34,11,12,1,2,0,pos
File,"TypeConstraintMappingContextImpl.java",211,1,16,84,19,36,4,8,3,pos
File,"TypeConstraintMappingContextImpl.java",176,1,14,73,14,26,1,4,1,pos
File,"UDFXPathUtil.java",137,2,17,51,24,37,5,10,2,pos
File,"UDPBroadcastThread.java",77,1,5,35,9,13,5,8,3,pos
File,"UDecoder.java",266,2,15,75,32,98,8,18,3,pos
File,"UDecoder.java",182,1,13,55,24,66,8,14,3,pos
File,"UDecoder.java",187,1,12,55,23,70,8,17,3,pos
File,"UIMAFramework_impl.java",435,2,25,139,48,96,4,39,4,pos
File,"UNICAST.java",648,4,60,165,85,182,9,28,4,pos
File,"UNICAST3.java",1211,7,116,383,169,405,8,25,4,pos
File,"UNICAST_ConnectionTests.java",257,4,30,87,36,53,3,5,2,pos
File,"UNICAST_MessagesToSelfTest.java",117,2,13,49,17,24,3,6,2,pos
File,"UNICAST_OOB_Test.java",113,2,11,44,13,22,3,11,3,pos
File,"UNICAST_RetransmitTest.java",107,3,12,45,15,22,4,4,3,pos
File,"URIBuilder.java",309,1,40,73,43,78,4,16,3,pos
File,"URIMappingInterceptor.java",300,1,13,89,27,84,10,17,4,pos
File,"URIMappingInterceptor.java",295,1,13,87,25,83,10,17,4,pos
File,"URIMappingInterceptorDocLitTest.java",117,1,7,58,7,8,1,2,1,pos
File,"URIMappingInterceptorRPCTest.java",132,1,8,66,8,9,1,2,1,pos
File,"URIUtil.java",714,1,20,82,106,245,25,61,5,pos
File,"URLRepository.java",63,1,6,34,8,9,3,3,2,pos
File,"URLResource.java",255,2,25,95,39,56,9,13,4,pos
File,"URLTagTest.java",441,4,32,98,32,33,1,2,1,pos
File,"URLValidator.java",46,1,4,13,6,10,3,5,1,pos
File,"URLValidator.java",86,1,6,26,6,16,1,6,2,pos
File,"URLValidator.java",46,1,4,13,6,10,3,5,1,pos
File,"URLValidator.java",46,1,4,13,6,10,3,5,1,pos
File,"URLValidator.java",86,1,6,26,6,16,1,6,2,pos
File,"URLValidator.java",87,1,6,26,6,16,1,6,2,pos
File,"URLValidator.java",46,1,4,13,6,10,3,5,1,pos
File,"URLValidatorTest.java",128,3,16,40,16,16,1,1,0,pos
File,"UTF8Exception.java",7,1,1,4,1,1,1,1,0,pos
File,"UaaAuthentication.java",86,1,11,43,15,18,5,6,1,pos
File,"UaaAuthenticationDetails.java",124,1,12,40,24,36,13,13,3,pos
File,"UaaAuthorizationEndpoint.java",648,2,37,224,64,120,10,18,3,pos
File,"UaaAuthorizationEndpointTest.java",263,3,20,120,20,24,1,5,1,pos
File,"UaaAuthorizationRequestManager.java",295,2,24,122,24,64,1,9,3,pos
File,"UaaJunitSuiteRunner.java",90,4,11,39,15,17,5,6,2,pos
File,"UaaResetPasswordService.java",151,1,8,70,8,26,1,12,4,pos
File,"UaaResetPasswordService.java",121,1,8,54,8,19,1,7,2,pos
File,"UaaResetPasswordService.java",152,1,8,70,8,26,1,12,4,pos
File,"UaaResetPasswordServiceTests.java",211,1,15,107,15,18,1,2,1,pos
File,"UaaResetPasswordServiceTests.java",226,1,16,112,16,20,1,2,1,pos
File,"UaaSavedRequestAwareAuthenticationSuccessHandler.java",38,1,2,19,6,6,3,3,1,pos
File,"UaaSavedRequestAwareAuthenticationSuccessHandler.java",25,1,1,15,3,3,3,3,1,pos
File,"UaaSavedRequestAwareAuthenticationSuccessHandlerTests.java",33,1,4,19,4,4,1,1,0,pos
File,"UaaSavedRequestCache.java",141,2,21,75,24,33,4,4,1,pos
File,"UaaSavedRequestCacheTests.java",170,1,12,74,12,12,1,1,0,pos
File,"UaaTokenServices.java",1009,2,44,424,46,191,3,21,4,pos
File,"UaaTokenServices.java",849,3,42,356,46,176,3,18,4,pos
File,"UaaTokenServicesTests.java",1712,1,96,679,96,106,1,3,2,pos
File,"UaaUrlUtils.java",175,1,21,66,25,44,3,5,3,pos
File,"UaaUrlUtilsTest.java",374,2,39,163,41,48,1,7,2,pos
File,"UdpSocketServer.java",79,1,7,30,15,18,9,9,3,pos
File,"UnZip2FileTests.java",104,2,5,56,5,11,1,6,2,pos
File,"UnZipTransformer.java",129,2,3,36,3,24,1,16,3,pos
File,"UnZipTransformer.java",134,2,3,37,3,25,1,16,3,pos
File,"UnZipTransformerTests.java",144,1,7,82,7,9,1,2,1,pos
File,"UndeployFunction.java",91,1,5,43,5,14,1,10,4,pos
File,"UndeployFunction.java",99,1,6,49,6,15,1,10,4,pos
File,"UnixData.java",75,2,9,29,21,26,13,13,2,pos
File,"UnmarshalThenMarshalJSONTest.java",21,3,3,6,3,3,1,1,0,pos
File,"UnmarshalThenMarshalTest.java",51,3,6,23,6,6,1,1,0,pos
File,"UnmarshalThenMarshalTest.java",41,3,4,17,4,4,1,1,0,pos
File,"UnpackerResource.java",204,2,8,107,8,30,1,15,5,pos
File,"UnpackerResource.java",201,2,8,107,8,30,1,15,5,pos
File,"UnregisterFunction.java",36,1,5,20,5,6,1,2,1,pos
File,"UnregisterFunction.java",44,1,6,26,6,7,1,2,1,pos
File,"UpdateCenter.java",1376,29,149,472,188,321,8,13,5,pos
File,"UpdateCenter.java",1378,29,150,478,189,323,8,13,5,pos
File,"UploadServlet.java",121,2,3,49,8,19,6,15,4,pos
File,"UpstreamComitterRecipientProvider.java",88,3,6,49,8,13,3,6,3,pos
File,"UriParser.java",258,1,30,63,41,99,5,7,4,pos
File,"UriParserTest.java",112,1,10,43,10,10,1,1,0,pos
File,"UriTest.java",296,1,35,139,35,35,1,1,0,pos
File,"UrlAuthorizationConfigurer.java",110,3,18,52,18,20,1,2,1,pos
File,"UrlBean.java",58,1,13,26,13,13,1,1,0,pos
File,"UrlEncoded.java",717,1,22,97,76,182,13,38,8,pos
File,"UrlPathHelper.java",302,1,28,88,43,81,8,12,3,pos
File,"Urls.java",191,1,48,67,48,50,1,3,1,pos
File,"UsageStatistics.java",170,3,12,82,16,30,3,9,3,pos
File,"User.java",683,10,73,238,113,176,7,21,7,pos
File,"User.java",772,11,77,264,119,191,11,28,7,pos
File,"User.java",791,11,84,284,119,187,6,17,5,pos
File,"User.java",680,10,73,238,113,175,7,21,7,pos
File,"UserFunctionExecution.java",159,1,4,60,11,30,8,27,5,pos
File,"UserFunctionExecution.java",152,1,3,55,10,29,8,27,5,pos
File,"UserFunctionExecution.java",138,1,3,47,11,26,9,24,6,pos
File,"UserPropertyTest.java",168,10,19,86,19,24,1,2,1,pos
File,"UserSelfCreateResource.java",165,4,5,49,7,26,3,20,1,pos
File,"UserSelfUpdateResource.java",190,5,7,62,9,32,3,20,2,pos
File,"UserTest.java",688,8,45,249,49,55,3,4,2,pos
File,"UserTest.java",600,9,41,207,45,53,3,4,2,pos
File,"UserTest.java",573,9,40,195,44,52,3,4,2,pos
File,"UsernameTokenInterceptor.java",349,2,19,137,29,68,5,10,5,pos
File,"UsernameTokenPolicyValidator.java",78,1,2,33,12,18,6,11,2,pos
File,"Utf8Decoder.java",158,1,4,44,29,37,14,19,5,pos
File,"Utf8Decoder.java",218,1,4,45,40,62,25,44,5,pos
File,"Utf8Validator.java",57,1,5,32,5,11,1,4,1,pos
File,"Util.java",3156,2,248,785,511,953,16,21,8,pos
File,"Util.java",3344,2,261,841,541,1022,17,21,8,pos
File,"Util.java",1933,2,145,447,284,489,16,16,7,pos
File,"Util.java",461,4,42,146,66,135,6,13,3,pos
File,"Utils.java",1757,11,172,532,238,434,8,9,6,pos
File,"Utils.java",1248,9,125,383,176,314,8,17,4,pos
File,"V1JobsServlet.java",557,2,23,216,30,115,6,20,3,pos
File,"ValidatingProcessor.java",292,1,42,97,52,78,8,16,3,pos
File,"Validation.java",71,3,8,28,8,23,1,5,1,pos
File,"ValidationBootstrapParameters.java",191,1,28,74,28,41,1,3,2,pos
File,"ValidationBootstrapParameters.java",196,1,29,78,29,43,1,3,2,pos
File,"ValidationExtension.java",297,3,16,134,24,61,3,9,3,pos
File,"ValidationTest.java",54,2,2,29,2,2,1,1,0,pos
File,"ValidationTest.java",3,1,0,2,0,0,0,0,0,pos
File,"ValidationXmlParser.java",126,1,7,50,7,17,1,5,2,pos
File,"ValidationXmlParser.java",132,1,8,54,8,19,1,5,2,pos
File,"ValidatorFactoryBean.java",162,1,20,83,20,27,1,2,1,pos
File,"ValidatorFactoryImpl.java",217,1,15,90,15,31,1,4,2,pos
File,"ValidatorFactoryImpl.java",223,1,16,94,16,33,1,4,2,pos
File,"ValidatorImpl.java",1125,1,54,313,162,227,13,14,5,pos
File,"ValidatorImpl.java",1062,1,50,294,151,213,13,14,5,pos
File,"ValidatorImpl.java",1293,1,59,350,191,262,14,15,5,pos
File,"ValidatorTask.java",52,1,3,23,3,8,1,6,2,pos
File,"VelocityResponseWriter.java",143,1,6,48,6,24,1,7,3,pos
File,"VersionUtil.java",30,1,3,15,5,6,3,3,1,pos
File,"VersionsResource.java",1265,3,68,603,71,185,4,16,4,pos
File,"VertxHttpHeaders.java",425,4,68,171,81,99,7,10,3,pos
File,"VertxHttpHeadersTest.java",9,1,1,6,1,1,1,1,0,pos
File,"View.java",160,1,20,42,25,49,6,7,2,pos
File,"View.java",137,1,22,45,25,52,4,16,3,pos
File,"View.java",898,9,106,341,137,219,11,16,7,pos
File,"View.java",756,9,100,282,126,187,10,14,6,pos
File,"View.java",141,1,24,47,27,55,4,16,3,pos
File,"View.java",913,9,106,343,143,221,11,16,7,pos
File,"ViewDescriptor.java",95,1,11,44,18,23,5,5,3,pos
File,"ViewTest.java",488,7,37,201,40,53,4,5,3,pos
File,"ViewTest.java",148,1,14,60,14,25,1,4,1,pos
File,"ViewURLStreamProvider.java",127,1,16,81,16,24,1,3,1,pos
File,"ViewURLStreamProviderTest.java",207,1,11,118,11,11,1,1,0,pos
File,"VirtualFile.java",274,6,54,93,46,70,4,5,2,pos
File,"VulnerabilityTest.java",59,1,14,40,14,14,1,1,0,pos
File,"WSS4JInInterceptor.java",638,4,32,238,56,141,8,20,5,pos
File,"WSS4JInInterceptor.java",627,4,33,236,57,139,8,16,5,pos
File,"WaitUntilFlushedFunction.java",60,1,4,39,4,7,1,4,2,pos
File,"WaitUntilFlushedFunction.java",59,1,4,38,4,7,1,4,2,pos
File,"WebAnnotationSet.java",208,1,11,63,19,66,5,25,4,pos
File,"WebSecurity.java",185,4,21,94,21,28,1,5,1,pos
File,"WebSecurity.java",152,3,17,79,17,23,1,5,1,pos
File,"WebSecurityConfigurerAdapter.java",273,6,25,116,29,42,5,6,4,pos
File,"WebServiceFactoryTest.java",78,1,7,44,7,8,1,2,0,pos
File,"WebSocket08FrameDecoder.java",295,2,7,56,44,83,36,59,5,pos
File,"WebUtils.java",296,1,33,110,44,86,10,13,2,pos
File,"WebUtils.java",98,1,9,39,11,21,3,4,2,pos
File,"WebUtils.java",394,1,32,129,54,103,7,9,4,pos
File,"WebUtilsTests.java",127,1,8,35,8,10,1,2,1,pos
File,"WebXmlParser.java",98,1,4,32,4,14,1,10,2,pos
File,"WebappClassLoader.java",1708,4,70,402,187,449,28,46,9,pos
File,"WebappClassLoader.java",1445,4,61,321,165,387,28,46,9,pos
File,"WebappClassLoaderBase.java",1467,3,75,365,173,386,20,42,7,pos
File,"WebdavServlet.java",1758,4,39,406,117,337,16,72,6,pos
File,"WebdavServlet.java",1906,4,39,424,125,362,16,75,6,pos
File,"WebdavServlet.java",1890,3,37,421,124,361,16,75,6,pos
File,"WebsocketTest.java",2077,5,418,571,418,510,1,7,4,pos
File,"WhileClosure.java",43,1,6,16,6,10,1,3,1,pos
File,"WhileClosure.java",42,1,6,15,6,10,1,3,1,pos
File,"WhiteListDeserializingMessageConverter.java",29,1,2,11,6,9,5,8,2,pos
File,"WhitelabelApprovalEndpoint.java",57,1,3,29,3,12,1,5,1,pos
File,"WhitelabelApprovalEndpointTests.java",73,1,4,35,4,4,1,1,0,pos
File,"WhitelabelErrorEndpoint.java",27,1,1,17,1,2,1,2,1,pos
File,"WindowedExporter.java",269,4,22,119,22,50,1,11,4,pos
File,"WindowedExporter.java",262,4,22,112,22,50,1,11,4,pos
File,"WindowsInstallerLink.java",213,3,16,72,25,40,7,8,2,pos
File,"WireFormatInfoPropertiesTest.java",90,2,5,45,5,10,1,3,1,pos
File,"WorkUnit.java",50,1,7,25,7,10,1,2,1,pos
File,"Wrapper.java",47,1,37,46,0,0,0,0,0,pos
File,"Wrapper.java",49,1,39,48,0,0,0,0,0,pos
File,"WsWebSocketContainer.java",784,2,40,273,48,152,7,49,4,pos
File,"WstxDriver.java",36,1,8,19,8,8,1,1,0,pos
File,"WstxReaderTest.java",23,1,2,11,2,4,1,3,2,pos
File,"WxCryptUtil.java",154,2,12,75,12,21,1,4,1,pos
File,"WxCryptUtilTest.java",78,1,4,56,4,5,1,2,1,pos
File,"WysiwygEditor.java",115,2,14,42,14,17,1,2,1,pos
File,"WysiwygEditor.java",107,2,14,39,14,16,1,2,1,pos
File,"WysiwygEditor.java",93,2,13,34,13,15,1,2,1,pos
File,"WysiwygEditor.java",107,2,14,39,14,16,1,2,1,pos
File,"WysiwygEditor.java",107,2,14,39,14,16,1,2,1,pos
File,"X0017_StrongEncryptionHeader.java",87,1,8,30,8,12,1,4,3,pos
File,"X500NameTest.java",383,1,11,94,11,66,1,50,2,pos
File,"X509NameTest.java",481,1,12,111,15,76,4,51,2,pos
File,"X509TokenTest.java",367,1,19,196,19,37,1,3,1,pos
File,"X509TokenTest.java",1004,1,45,474,45,108,1,6,2,pos
File,"XCASDeserializer.java",738,3,41,184,45,172,3,25,5,pos
File,"XCASDeserializerTest.java",295,1,10,152,10,17,1,5,2,pos
File,"XFrameOptionsFilter.java",24,1,3,18,3,3,1,1,0,pos
File,"XML.java",56,2,3,25,3,7,1,5,3,pos
File,"XMLBindingFactory.java",76,1,5,39,5,9,1,4,3,pos
File,"XMLEntityResolver.java",27,1,1,14,4,5,4,5,3,pos
File,"XMLFactoryCache.java",23,1,4,14,4,4,1,1,0,pos
File,"XMLLoader.java",324,1,7,105,22,69,8,19,5,pos
File,"XMLParser_impl.java",464,2,53,177,55,92,3,11,3,pos
File,"XMLReaderUtils.java",349,3,21,92,33,66,4,7,3,pos
File,"XMLRolesReader.java",73,1,3,32,3,16,1,12,7,pos
File,"XMLScanner.java",893,1,30,170,47,251,7,56,9,pos
File,"XMLScanner.java",885,1,30,170,47,249,7,56,9,pos
File,"XMLSerializer.java",263,2,45,100,49,67,3,4,2,pos
File,"XMLSerializerTest.java",99,1,5,43,5,8,1,2,1,pos
File,"XMLToVinci.java",191,5,10,57,16,37,3,8,4,pos
File,"XMLTypeValidator.java",44,2,3,26,3,5,1,2,1,pos
File,"XMLUtil.java",386,1,20,114,38,100,14,47,7,pos
File,"XMLUtils.java",230,1,13,57,29,77,7,12,4,pos
File,"XMLUtils.java",389,1,47,141,55,92,3,5,2,pos
File,"XMSSMTPrivateKeyParameters.java",271,2,19,73,19,38,1,19,3,pos
File,"XMSSMTPrivateKeyTest.java",23,1,1,16,1,1,1,1,0,pos
File,"XMSSPrivateKeyParameters.java",281,2,19,71,19,40,1,20,3,pos
File,"XMSSUtil.java",305,2,22,57,31,66,4,6,2,pos
File,"XMSSUtil.java",260,1,20,44,29,60,4,6,2,pos
File,"XPathBuilder.java",763,8,91,224,114,194,11,19,3,pos
File,"XPathExpression.java",80,2,7,30,10,14,3,4,2,pos
File,"XPathExpressionEvaluatingHeaderValueMessageProcessor.java",70,1,8,39,8,14,1,5,1,pos
File,"XPathFeatureTest.java",39,1,4,18,4,5,1,2,1,pos
File,"XPathHeaderEnricherParser.java",60,1,3,31,3,8,1,6,4,pos
File,"XPathHeaderEnricherParserTests.java",136,1,15,92,15,15,1,1,0,pos
File,"XPathMessageSplitter.java",243,3,23,101,28,42,4,4,2,pos
File,"XPathRecordReader.java",366,4,21,108,48,110,7,32,7,pos
File,"XPathUtils.java",73,1,2,38,7,11,6,10,4,pos
File,"XSLTElementProcessor.java",164,1,15,68,15,36,1,18,3,pos
File,"XSLTResult.java",211,2,26,84,26,45,1,10,2,pos
File,"XSSAPIImpl.java",298,1,23,124,48,75,6,8,3,pos
File,"XSSAPIImpl.java",298,1,23,124,48,75,6,8,3,pos
File,"XSSAPIImpl.java",313,1,21,126,47,74,6,8,3,pos
File,"XSSAPIImplTest.java",503,2,22,365,22,49,1,3,2,pos
File,"XSSAPIImplTest.java",521,2,22,377,22,49,1,3,2,pos
File,"XSSAPIImplTest.java",502,2,22,364,22,49,1,3,2,pos
File,"XStream.java",981,6,108,300,108,164,1,7,2,pos
File,"XStream.java",1226,6,126,336,128,204,3,14,5,pos
File,"XStream2.java",311,10,37,131,52,69,8,14,3,pos
File,"XStream2.java",305,10,37,129,51,69,7,14,3,pos
File,"XStream2Test.java",203,12,17,101,17,18,1,2,1,pos
File,"XStreamBrokerContext.java",30,1,4,17,4,5,1,2,1,pos
File,"XStreamConcurrencyTest.java",59,3,8,23,8,9,1,2,0,pos
File,"XStreamConcurrencyTest.java",49,3,6,17,6,7,1,2,0,pos
File,"XStreamConfigurationTest.java",190,5,22,78,22,24,1,2,1,pos
File,"XStreamConfigurationTest.java",180,5,20,72,20,22,1,2,1,pos
File,"XStreamDataFormat.java",410,13,61,195,61,93,1,8,1,pos
File,"XStreamDataFormat.java",399,13,59,191,59,90,1,7,1,pos
File,"XStreamDataFormatDriverConfigTest.java",18,1,1,13,1,1,1,1,0,pos
File,"XStreamHandler.java",28,1,5,14,5,6,1,2,1,pos
File,"XStreamMarshaller.java",517,2,49,183,54,112,4,34,6,pos
File,"XStreamSupport.java",26,1,1,11,1,3,1,3,2,pos
File,"XStreamTestUtils.java",22,1,3,7,3,5,1,2,1,pos
File,"XStreamWireFormat.java",64,1,11,29,11,16,1,5,2,pos
File,"XStreamWireFormat.java",6,0,0,6,0,0,0,0,0,pos
File,"XThis.java",88,2,6,31,10,21,3,10,2,pos
File,"XThis.java",88,2,6,31,10,21,3,10,2,pos
File,"XWorkConfigurationProvider.java",141,1,5,84,5,5,1,1,0,pos
File,"XWorkConstants.java",22,1,0,21,0,0,0,0,0,pos
File,"XWorkConstants.java",14,1,0,13,0,0,0,0,0,pos
File,"XXDataHistDao.java",75,1,5,19,13,16,3,5,2,pos
File,"XXPortalUserDao.java",80,1,8,24,14,16,3,3,1,pos
File,"XXPortalUserRoleDao.java",31,1,3,11,5,8,3,5,1,pos
File,"XalanXPathEvaluator.java",58,1,5,28,7,10,3,3,1,pos
File,"XalanXPathEvaluator.java",43,1,4,22,6,7,3,3,2,pos
File,"XalanXPathEvaluator.java",53,1,4,22,6,7,3,3,2,pos
File,"XercesSAXParserFactoryImpl.java",95,1,6,39,6,16,1,4,1,pos
File,"XfaForm.java",785,7,72,228,122,208,8,24,5,pos
File,"XfaForm.java",369,1,39,122,51,106,3,13,3,pos
File,"XfaXmlLocator.java",56,1,6,29,6,10,1,3,1,pos
File,"XmiCasDeserializer.java",1234,2,54,306,98,330,10,41,5,pos
File,"XmlBeansMarshaller.java",338,3,42,161,47,83,4,7,4,pos
File,"XmlCasDeserializer.java",86,2,11,43,11,17,1,6,2,pos
File,"XmlConfigParser.java",105,1,8,45,10,14,3,3,2,pos
File,"XmlConverter.java",711,1,100,316,130,156,6,7,3,pos
File,"XmlConverter.java",614,1,88,284,117,135,6,7,3,pos
File,"XmlDetagger.java",92,2,11,49,11,17,1,3,1,pos
File,"XmlFactory.java",485,1,53,143,88,114,25,27,5,pos
File,"XmlFactory.java",486,1,53,143,88,114,25,27,5,pos
File,"XmlImporter.java",266,3,19,98,31,68,7,18,6,pos
File,"XmlImporterTests.java",268,1,24,81,24,35,1,3,2,pos
File,"XmlMappingParser.java",273,2,15,100,15,37,1,6,4,pos
File,"XmlMappingParser.java",276,2,16,103,16,39,1,6,4,pos
File,"XmlParserHelper.java",97,1,7,48,9,17,3,3,2,pos
