Kind,Name,CountLineCode,CountDeclClass,CountDeclFunction,CountLineCodeDecl,SumEssential,SumCyclomaticStrict,MaxEssential,MaxCyclomaticStrict,MaxNesting,class
File,8bd915bfd7735c248ad660059c6b6ad26cdbcdf6/ContentDisposition.java,92,1,6,41,6,20,1,15,4,pos
File,8bd915bfd7735c248ad660059c6b6ad26cdbcdf6/JAXRSMultipartTest.java,859,2,82,476,82,100,1,10,2,pos
File,8bd915bfd7735c248ad660059c6b6ad26cdbcdf6/MessageContextImpl.java,253,1,21,105,26,51,6,11,3,pos
File,8bd915bfd7735c248ad660059c6b6ad26cdbcdf6/MessageUtils.java,75,1,12,22,16,32,3,5,2,pos
File,8bd915bfd7735c248ad660059c6b6ad26cdbcdf6/MultipartServer.java,40,1,3,17,3,4,1,2,1,pos
File,3a71f8e33d0309cb0ca5b5758a8f251da205e757/ActiveMQConnection.java,1302,7,193,410,197,333,3,18,5,pos
File,3a71f8e33d0309cb0ca5b5758a8f251da205e757/TransportConnection.java,1180,4,102,328,112,268,5,15,5,pos
File,1d372c881eafd9ffe729996f8560fd5fe50cd39d/AprEndpoint.java,1174,11,86,281,124,328,11,51,7,pos
File,1d372c881eafd9ffe729996f8560fd5fe50cd39d/Http11AprProcessor.java,399,1,13,86,41,117,18,59,6,pos
File,8386d8f7260143802553bc6dbae2880d6c0bafda/DataFormatClause.java,485,2,92,217,94,96,1,3,1,pos
File,8386d8f7260143802553bc6dbae2880d6c0bafda/JsonDataFormat.java,205,1,33,82,33,53,1,13,2,pos
File,8386d8f7260143802553bc6dbae2880d6c0bafda/MarshalDomainObjectJSONTest.java,38,2,3,14,3,3,1,1,0,pos
File,8386d8f7260143802553bc6dbae2880d6c0bafda/MarshalDomainObjectTest.java,67,2,7,29,7,7,1,1,0,pos
File,8386d8f7260143802553bc6dbae2880d6c0bafda/UnmarshalThenMarshalJSONTest.java,21,3,3,6,3,3,1,1,0,pos
File,8386d8f7260143802553bc6dbae2880d6c0bafda/UnmarshalThenMarshalTest.java,51,3,6,23,6,6,1,1,0,pos
File,8386d8f7260143802553bc6dbae2880d6c0bafda/XStreamConcurrencyTest.java,59,3,8,23,8,9,1,2,0,pos
File,8386d8f7260143802553bc6dbae2880d6c0bafda/XStreamConfigurationTest.java,190,5,22,78,22,24,1,2,1,pos
File,8386d8f7260143802553bc6dbae2880d6c0bafda/XStreamDataFormat.java,410,13,61,195,61,93,1,8,1,pos
File,8386d8f7260143802553bc6dbae2880d6c0bafda/XStreamTestUtils.java,22,1,3,7,3,5,1,2,1,pos
File,6344867dce6767af7d0fe34fb393271a6456672d/CachingMapper.java,36,1,4,13,7,7,4,4,2,pos
File,6344867dce6767af7d0fe34fb393271a6456672d/XStream.java,981,6,108,300,108,164,1,7,2,pos
File,6efaf900d4ffb7be8a74065af5553bad2389f72/PortletActionRedirectResult.java,100,1,12,47,12,20,1,9,3,pos
File,6efaf900d4ffb7be8a74065af5553bad2389f72/PostbackResult.java,119,1,13,51,13,24,1,8,3,pos
File,6efaf900d4ffb7be8a74065af5553bad2389f72/ServletActionRedirectResult.java,72,1,10,24,10,12,1,3,1,pos
File,fff77d3fea477b566bcacfbfc95f85821a2bdc2d/SpelView.java,46,2,4,29,4,6,1,2,0,pos
File,b7b5c63a932f6c1ea05f9b65ad9054247bb5af57/AuthenticatorBase.java,371,1,29,122,40,93,8,34,5,pos
File,b7b5c63a932f6c1ea05f9b65ad9054247bb5af57/Context.java,185,1,157,184,0,0,0,0,0,pos
File,b7b5c63a932f6c1ea05f9b65ad9054247bb5af57/ContextConfig.java,1670,2,51,394,91,411,11,43,5,pos
File,b7b5c63a932f6c1ea05f9b65ad9054247bb5af57/StandardContext.java,3336,6,304,1018,394,759,9,69,5,pos
File,b7b5c63a932f6c1ea05f9b65ad9054247bb5af57/TestStandardWrapper.java,218,9,18,111,18,24,1,5,1,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/AnnotationViewGenerator.java,210,1,10,88,10,27,1,7,3,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/Descriptor.java,153,1,21,47,21,42,1,15,3,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/DotCorpusSerializer.java,187,1,2,86,4,29,3,19,3,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/MainFrame.java,1783,4,122,577,140,273,6,16,3,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/ServiceRegistry.java,389,2,34,105,71,119,13,18,4,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/StyleMapXmlParser.java,68,1,4,36,4,15,1,8,2,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/UIMAFramework_impl.java,435,2,25,139,48,96,4,39,4,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/XCASDeserializer.java,738,3,41,184,45,172,3,25,5,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/XCASDeserializerTest.java,295,1,10,152,10,17,1,5,2,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/XMLParser_impl.java,464,2,53,177,55,92,3,11,3,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/XMLSerializer.java,263,2,45,100,49,67,3,4,2,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/XMLSerializerTest.java,99,1,5,43,5,8,1,2,1,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/XMLToVinci.java,191,5,10,57,16,37,3,8,4,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/XMLUtil.java,386,1,20,114,38,100,14,47,7,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/XMLUtils.java,230,1,13,57,29,77,7,12,4,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/XmiCasDeserializer.java,1234,2,54,306,98,330,10,41,5,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/XmlCasDeserializer.java,86,2,11,43,11,17,1,6,2,pos
File,39909bf21fd694f4fb792d1de8adc72562ead25e/XmlDetagger.java,92,2,11,49,11,17,1,3,1,pos
File,759b72f33bc8f4d69f84f09fcb7f010ad45d6fff/ZipUtil.java,1564,33,165,337,220,352,7,15,4,pos
File,fafd12dfd4f71336f8e32c090d40ed1445959b40/PortfolioPublishServlet.java,96,1,7,41,9,19,3,8,3,pos
File,4da5b2db5f3a60c1fa8ef616d88a7efe28b0c9d/Main.java,796,10,48,212,74,150,6,12,4,pos
File,4da5b2db5f3a60c1fa8ef616d88a7efe28b0c9d/NetworkServerControl.java,265,1,29,95,36,54,6,9,3,pos
File,4da5b2db5f3a60c1fa8ef616d88a7efe28b0c9d/NetworkServerControlApiTest.java,403,2,36,169,36,42,1,2,1,pos
File,4da5b2db5f3a60c1fa8ef616d88a7efe28b0c9d/NetworkServerControlImpl.java,2662,10,163,599,212,517,16,30,5,pos
File,4da5b2db5f3a60c1fa8ef616d88a7efe28b0c9d/Property.java,194,1,0,193,0,0,0,0,0,pos
File,625d4d002620139f49c8201f95b789b6a715cd4/ThriftHttpServlet.java,161,2,6,76,8,22,3,7,2,pos
File,279e4451cb996f810fbca2f78b6340412d9daa7b/ContextConfig.java,1679,2,52,397,91,413,10,43,5,pos
File,6e87474f9ad0549f07dd2c37d50a9ccd0977c6e/DefaultActionMapper.java,346,5,32,110,40,95,6,16,4,pos
File,6e87474f9ad0549f07dd2c37d50a9ccd0977c6e/DefaultActionMapperTest.java,653,4,62,251,62,62,1,1,0,pos
File,6e87474f9ad0549f07dd2c37d50a9ccd0977c6e/RestActionMapper.java,228,1,23,87,25,65,3,28,5,pos
File,6e87474f9ad0549f07dd2c37d50a9ccd0977c6e/StrutsConstants.java,121,1,0,120,0,0,0,0,0,pos
File,e2d6e709c3c65a4951eb096843ee75d5200cfcad/ResourceServlet.java,138,1,12,48,14,35,3,9,4,pos
File,7a8f157f7e2feed2d0ebb63b163ff735b6340b9/UaaSavedRequestAwareAuthenticationSuccessHandler.java,25,1,1,15,3,3,3,3,1,pos
File,7a8f157f7e2feed2d0ebb63b163ff735b6340b9/UaaSavedRequestAwareAuthenticationSuccessHandlerTests.java,33,1,4,19,4,4,1,1,0,pos
File,83adfde198d8f9305edbd240e0081a2bb7902cfd/DigestAuthenticator.java,390,4,28,132,60,93,23,42,3,pos
File,f404cb68448c188f4d51b085b7fe4ac32bde26e/HttpResponseConduit.java,698,1,20,125,116,160,64,68,7,pos
File,9fd5cb7dfe0fcc431f99d5e14206e0090e72f36b/FilenameGuardFilter.java,60,2,9,31,9,12,1,2,1,pos
File,38a882331035ffed205d15a5c92b471fd09659c/AUTH.java,202,2,27,80,32,63,5,7,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/AUTHTest.java,90,1,10,38,10,10,1,1,0,pos
File,38a882331035ffed205d15a5c92b471fd09659c/AsciiString.java,57,1,11,24,15,22,5,8,2,pos
File,38a882331035ffed205d15a5c92b471fd09659c/ConfiguratorTest.java,108,1,7,50,7,11,1,5,1,pos
File,38a882331035ffed205d15a5c92b471fd09659c/DISCARD.java,299,3,36,97,54,93,12,22,5,pos
File,38a882331035ffed205d15a5c92b471fd09659c/DiscardTest.java,113,2,9,47,9,18,1,5,2,pos
File,38a882331035ffed205d15a5c92b471fd09659c/DuplicateTest.java,228,2,25,69,30,44,6,7,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/DynamicDiscardTest.java,62,2,2,34,2,3,1,2,1,pos
File,38a882331035ffed205d15a5c92b471fd09659c/ECRYPTTest.java,14,1,2,9,2,2,1,1,0,pos
File,38a882331035ffed205d15a5c92b471fd09659c/ENCRYPT.java,655,3,57,197,81,172,6,12,4,pos
File,38a882331035ffed205d15a5c92b471fd09659c/ENCRYPTAsymmetricTest.java,291,2,16,108,16,18,1,2,0,pos
File,38a882331035ffed205d15a5c92b471fd09659c/ENCRYPTKeystoreTest.java,155,2,15,82,15,16,1,2,1,pos
File,38a882331035ffed205d15a5c92b471fd09659c/Event.java,146,1,6,70,6,63,1,57,1,pos
File,38a882331035ffed205d15a5c92b471fd09659c/ForkChannel.java,207,1,24,69,24,47,1,7,2,pos
File,38a882331035ffed205d15a5c92b471fd09659c/ForkChannelTest.java,307,2,22,73,26,73,3,19,2,pos
File,38a882331035ffed205d15a5c92b471fd09659c/GMS.java,1287,4,143,404,210,413,38,49,6,pos
File,38a882331035ffed205d15a5c92b471fd09659c/GMS_MergeTest.java,609,3,62,165,90,138,5,10,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/Headers.java,135,1,11,36,36,45,5,9,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/JoinTest.java,165,4,19,70,22,24,4,5,1,pos
File,38a882331035ffed205d15a5c92b471fd09659c/KeyStoreGenerator.java,102,1,4,24,4,19,1,15,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/LastMessageDroppedTest.java,66,2,6,30,8,9,3,3,2,pos
File,38a882331035ffed205d15a5c92b471fd09659c/MergeTest.java,177,1,18,56,28,47,3,5,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/MergeTest4.java,547,2,26,158,34,99,3,11,2,pos
File,38a882331035ffed205d15a5c92b471fd09659c/Merger.java,475,3,45,148,57,138,5,15,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/Message.java,506,3,70,149,85,164,5,11,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/MessageBatch.java,249,3,43,75,65,101,6,14,4,pos
File,38a882331035ffed205d15a5c92b471fd09659c/MyReceiver.java,23,1,7,17,7,9,1,3,1,pos
File,38a882331035ffed205d15a5c92b471fd09659c/NAKACK2.java,1109,3,97,349,168,358,14,19,5,pos
File,38a882331035ffed205d15a5c92b471fd09659c/NAKACK_RetransmitTest.java,138,3,12,52,17,29,4,8,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/NAKACK_Test.java,92,2,8,41,10,18,3,7,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/OOBTest.java,337,5,25,118,37,77,5,9,2,pos
File,38a882331035ffed205d15a5c92b471fd09659c/OverlappingMergeTest.java,413,2,28,103,42,79,5,10,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/PrioTest.java,121,3,10,49,12,23,3,8,2,pos
File,38a882331035ffed205d15a5c92b471fd09659c/Protocol.java,255,1,46,118,46,100,1,23,5,pos
File,38a882331035ffed205d15a5c92b471fd09659c/ProtocolStack.java,663,2,52,174,79,192,12,24,6,pos
File,38a882331035ffed205d15a5c92b471fd09659c/ReconciliationTest.java,277,4,28,102,29,44,3,8,2,pos
File,38a882331035ffed205d15a5c92b471fd09659c/RemoteGetStressTest.java,176,3,14,85,18,26,5,7,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/RequestCorrelator.java,464,5,56,135,71,143,6,14,4,pos
File,38a882331035ffed205d15a5c92b471fd09659c/SASLTest.java,174,2,14,66,16,35,3,6,2,pos
File,38a882331035ffed205d15a5c92b471fd09659c/SEQUENCER.java,517,3,43,151,79,152,11,16,4,pos
File,38a882331035ffed205d15a5c92b471fd09659c/SEQUENCER2.java,349,2,34,124,62,99,14,20,4,pos
File,38a882331035ffed205d15a5c92b471fd09659c/SequencerFailoverTest.java,220,4,17,70,23,41,3,10,2,pos
File,38a882331035ffed205d15a5c92b471fd09659c/SequencerOrderTest.java,167,3,13,64,19,35,5,7,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/SizeTest.java,669,1,58,254,58,64,1,3,1,pos
File,38a882331035ffed205d15a5c92b471fd09659c/StateTransferTest.java,300,2,22,102,30,62,5,20,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/StateTransferTest2.java,133,2,10,47,10,18,1,4,2,pos
File,38a882331035ffed205d15a5c92b471fd09659c/SuppressLog.java,35,2,4,15,6,11,1,6,1,pos
File,38a882331035ffed205d15a5c92b471fd09659c/TP.java,1376,4,175,513,215,462,11,33,5,pos
File,38a882331035ffed205d15a5c92b471fd09659c/TpHeader.java,42,1,8,19,8,14,1,3,1,pos
File,38a882331035ffed205d15a5c92b471fd09659c/UNICAST3.java,1211,7,116,383,169,405,8,25,4,pos
File,38a882331035ffed205d15a5c92b471fd09659c/UNICAST_ConnectionTests.java,257,4,30,87,36,53,3,5,2,pos
File,38a882331035ffed205d15a5c92b471fd09659c/UNICAST_MessagesToSelfTest.java,117,2,13,49,17,24,3,6,2,pos
File,38a882331035ffed205d15a5c92b471fd09659c/UNICAST_OOB_Test.java,113,2,11,44,13,22,3,11,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/UNICAST_RetransmitTest.java,107,3,12,45,15,22,4,4,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/Util.java,3344,2,261,841,541,1022,17,21,8,pos
File,38a882331035ffed205d15a5c92b471fd09659c/View.java,137,1,22,45,25,52,4,16,3,pos
File,38a882331035ffed205d15a5c92b471fd09659c/ViewTest.java,148,1,14,60,14,25,1,4,1,pos
File,ef647a2acf2363c6018e8543d665ac8862593372/IssuerCheckConfiguration.java,29,1,1,23,1,1,1,1,0,pos
File,ef647a2acf2363c6018e8543d665ac8862593372/IssuerCheckConfigurationLocalTest.java,25,1,1,20,1,1,1,1,0,pos
File,ef647a2acf2363c6018e8543d665ac8862593372/IssuerCheckConfigurationTest.java,43,1,2,36,2,2,1,1,0,pos
File,ef647a2acf2363c6018e8543d665ac8862593372/SsoServiceCredentialsListener.java,39,1,1,17,3,5,3,5,2,pos
File,ef647a2acf2363c6018e8543d665ac8862593372/SsoServiceCredentialsListenerTest.java,45,1,3,26,3,3,1,1,0,pos
File,0fac295cd82b59085d4aae5ca6792b2cda752455/AllowSymLinkAliasChecker.java,59,1,1,18,6,10,6,10,5,pos
File,0fac295cd82b59085d4aae5ca6792b2cda752455/ContextHandler.java,1855,9,179,514,238,457,11,31,8,pos
File,0fac295cd82b59085d4aae5ca6792b2cda752455/ContextHandlerGetResourceTest.java,307,2,20,120,22,27,3,3,1,pos
File,0fac295cd82b59085d4aae5ca6792b2cda752455/FileResource.java,275,2,25,86,30,58,4,7,3,pos
File,0fac295cd82b59085d4aae5ca6792b2cda752455/Resource.java,387,1,42,107,39,76,6,13,4,pos
File,740289c61d60256c6270756bc84b9e24b76e4913/DumpDirectoryFiles.java,70,1,4,44,4,8,1,5,1,pos
File,740289c61d60256c6270756bc84b9e24b76e4913/LuceneCreateIndexFunction.java,95,1,4,49,4,17,1,10,3,pos
File,740289c61d60256c6270756bc84b9e24b76e4913/LuceneDescribeIndexFunction.java,35,1,2,25,2,4,1,3,1,pos
File,740289c61d60256c6270756bc84b9e24b76e4913/LuceneDestroyIndexFunction.java,50,1,2,23,2,6,1,5,3,pos
File,740289c61d60256c6270756bc84b9e24b76e4913/LuceneGetPageFunction.java,69,1,5,42,7,11,3,4,3,pos
File,740289c61d60256c6270756bc84b9e24b76e4913/LuceneListIndexFunction.java,33,1,2,22,2,4,1,3,1,pos
File,740289c61d60256c6270756bc84b9e24b76e4913/LuceneQueryFunction.java,143,1,6,69,10,22,5,11,4,pos
File,740289c61d60256c6270756bc84b9e24b76e4913/LuceneSearchIndexFunction.java,63,1,4,33,4,10,1,7,3,pos
File,740289c61d60256c6270756bc84b9e24b76e4913/WaitUntilFlushedFunction.java,60,1,4,39,4,7,1,4,2,pos
File,c584c7c4ab0686e4125eefcd0afb32fb8269da3d/Mapper.java,1137,7,62,331,136,273,10,37,6,pos
File,a09d853dbed712f644e274b497cce254f3189d57/ExtractEmbeddedFiles.java,68,2,4,41,4,8,1,5,2,pos
File,a09d853dbed712f644e274b497cce254f3189d57/TikaCLI.java,1049,23,57,294,70,247,5,71,6,pos
File,a09d853dbed712f644e274b497cce254f3189d57/TikaCLITest.java,339,1,30,146,30,45,1,5,3,pos
File,a09d853dbed712f644e274b497cce254f3189d57/UnpackerResource.java,201,2,8,107,8,30,1,15,5,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/AbstractHttpSendingTransportHandler.java,81,1,5,34,3,14,1,10,2,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/AbstractJsonpResponseBodyAdvice.java,34,1,3,20,5,5,3,3,2,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/AbstractMessageConverterMethodProcessor.java,182,1,12,66,23,45,10,22,6,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/AbstractSockJsService.java,342,4,34,106,47,77,11,30,4,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/ContentNegotiationManager.java,67,1,7,34,9,14,3,4,2,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/ContentNegotiationManagerFactoryBean.java,118,1,16,54,16,25,1,7,2,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/ContentNegotiationManagerFactoryBeanTests.java,112,1,9,45,9,9,1,1,0,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/HttpSendingTransportHandlerTests.java,124,1,7,47,7,7,1,1,0,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/JsonpPollingTransportHandler.java,59,2,6,32,8,8,3,3,2,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/MappingJackson2HttpMessageConverter.java,40,1,6,19,6,12,1,4,1,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/MappingJackson2HttpMessageConverterTests.java,383,11,47,185,45,47,1,3,1,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/MappingJackson2JsonView.java,128,1,15,56,18,35,4,9,3,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/MappingJackson2JsonViewTests.java,365,9,37,173,37,39,1,2,1,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/PathExtensionContentNegotiationStrategy.java,108,2,8,50,13,21,4,7,3,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/RequestMappingHandlerAdapterTests.java,260,9,26,136,26,26,1,1,0,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/RequestResponseBodyMethodProcessorTests.java,651,16,65,387,63,63,1,1,0,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/SockJsServiceTests.java,209,2,18,69,18,18,1,1,0,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/UrlPathHelper.java,302,1,28,88,43,81,8,12,3,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/WebUtils.java,394,1,32,129,54,103,7,9,4,pos
File,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/WebUtilsTests.java,127,1,8,35,8,10,1,2,1,pos
File,bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/CloneTransformer.java,19,1,3,9,3,4,1,2,1,pos
File,bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/ForClosure.java,33,1,5,12,7,9,3,4,1,pos
File,bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/FunctorUtils.java,75,1,8,17,8,23,1,4,2,pos
File,bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/InstantiateFactory.java,65,1,5,17,8,20,4,11,1,pos
File,bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/InstantiateTransformer.java,55,1,4,16,8,19,5,10,2,pos
File,bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/InvokerTransformer.java,89,2,7,27,11,24,5,11,1,pos
File,bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/TestAllPackages.java,28,1,3,10,3,3,1,1,0,pos
File,bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/TestInvokerTransformer.java,58,1,6,26,6,8,1,2,2,pos
File,bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/WhileClosure.java,42,1,6,15,6,10,1,3,1,pos
File,95846b173d83c2eb42db75dae3e7d5e13a633946/AppModule.java,230,11,31,80,31,37,1,3,2,pos
File,95846b173d83c2eb42db75dae3e7d5e13a633946/ClientDataEncoder.java,9,1,3,7,0,0,0,0,0,pos
File,95846b173d83c2eb42db75dae3e7d5e13a633946/ClientDataEncoderImpl.java,45,1,4,17,4,6,1,2,1,pos
File,95846b173d83c2eb42db75dae3e7d5e13a633946/ClientDataSinkImpl.java,74,2,9,21,9,11,1,3,2,pos
File,95846b173d83c2eb42db75dae3e7d5e13a633946/SymbolConstants.java,47,1,0,45,0,0,0,0,0,pos
File,95846b173d83c2eb42db75dae3e7d5e13a633946/TapestryModule.java,1517,47,151,513,151,160,1,3,1,pos
File,0600296ab8f8a0bbdfedd483f51b38005eb8e34e/BlockSort.java,627,1,17,153,94,162,38,46,20,pos
File,0600296ab8f8a0bbdfedd483f51b38005eb8e34e/BlockSortTest.java,34,1,2,22,2,3,1,2,1,pos
File,7c68fde2d6fc65e362f20863d868c112a90a9b49/XThis.java,88,2,6,31,10,21,3,10,2,pos
File,ef9583a24abc4de157e1570cb32d7a273d327f36/SecurityRealm.java,248,6,38,116,39,56,3,11,1,pos
File,ef9583a24abc4de157e1570cb32d7a273d327f36/TokenBasedRememberMeServices2.java,99,1,6,45,8,17,3,7,2,pos
File,075b70a733d7af150b3d85684149ff5f029f7fd/LdapNetworkConnection.java,3171,3,147,655,173,566,6,43,5,pos
File,09e9778e8a33052d8c27105aee5310649637233d/MethodClosure.java,34,1,4,14,4,8,1,4,2,pos
File,a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Functions.java,1047,8,139,363,195,326,6,16,3,pos
File,a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java,2347,29,297,841,388,604,10,18,4,pos
File,a0b00508eeb74d7033dc4100eb382df4e8fa72e7/View.java,756,9,100,282,126,187,10,14,6,pos
File,5aae1323c31d643afa9f2db80713b8e97b5123af/TldParser.java,47,1,4,23,4,7,1,4,3,pos
File,637ad1c3707266c33daabb18d7754e795e6681f/FreemarkerManager.java,328,1,26,130,30,65,5,11,4,pos
File,6705924879810f617a7a21d34f16b6c0d61e8d34/SSLSocketFactory.java,345,1,33,168,33,54,1,6,2,pos
File,2895197d0dad246757d8d1d9eea181cbf0543ae9/SendMessage.java,178,1,25,62,27,52,3,21,6,pos
File,5faa6a71606a22a7503d401911875ec3a355cac/LdapNetworkConnection.java,2714,3,143,644,169,426,6,37,4,pos
File,5faa6a71606a22a7503d401911875ec3a355cac/OpenLdapSchemaParserTest.java,356,1,17,124,17,27,1,8,2,pos
File,d7804297e319c7a12245e1b536e565fcea6d650/SecurityMemberAccess.java,85,1,9,31,19,26,4,9,4,pos
File,fade9b81dabe27f864ca38e7b40f28fb44d6f165/ClientXmlSecInInterceptor.java,21,1,2,14,2,2,1,1,0,pos
File,fade9b81dabe27f864ca38e7b40f28fb44d6f165/XmlSecInInterceptor.java,383,3,29,152,31,97,3,15,3,pos
File,934937d9c1dc20c396b96c08310b72cfa627acb/DefaultServiceAuthenticationDetails.java,62,1,7,26,11,13,3,4,1,pos
File,934937d9c1dc20c396b96c08310b72cfa627acb/DefaultServiceAuthenticationDetailsTests.java,59,1,6,28,6,6,1,1,0,pos
File,934937d9c1dc20c396b96c08310b72cfa627acb/ServiceAuthenticationDetailsSource.java,18,1,3,11,3,3,1,1,0,pos
File,934937d9c1dc20c396b96c08310b72cfa627acb/ServiceProperties.java,49,1,11,22,11,12,1,2,1,pos
File,934937d9c1dc20c396b96c08310b72cfa627acb/ServicePropertiesTests.java,40,1,3,15,3,5,1,2,1,pos
File,49c71fc59c1b8f8da77aea9eb53e61db168aebab/HTMLHostManagerServlet.java,321,1,6,68,6,22,1,11,4,pos
File,8f4799b5bc5ed0fe62d6e018c45d960e3652373e/AbstractHTTPDestination.java,699,6,59,253,72,155,5,9,4,pos
File,8f4799b5bc5ed0fe62d6e018c45d960e3652373e/OutgoingChainInterceptor.java,184,1,8,62,8,39,1,11,2,pos
File,d832747d647df343ed07a58b1b5e540a05a4d51b/CookieInterceptorTest.java,370,4,21,102,21,21,1,1,0,pos
File,d832747d647df343ed07a58b1b5e540a05a4d51b/DefaultExcludedPatternsChecker.java,78,1,8,34,10,17,3,4,3,pos
File,d832747d647df343ed07a58b1b5e540a05a4d51b/DefaultExcludedPatternsCheckerTest.java,78,2,3,18,3,6,1,2,1,pos
File,3dd86d04e8b90ba309819317d19e7260d414d9e7/FilenameGuardFilter.java,62,2,9,32,9,12,1,2,1,pos
File,3dd86d04e8b90ba309819317d19e7260d414d9e7/HttpBlobTest.java,43,1,1,27,1,2,1,2,1,pos
File,3dd86d04e8b90ba309819317d19e7260d414d9e7/HttpTestSupport.java,88,2,5,38,5,8,1,2,1,pos
File,3dd86d04e8b90ba309819317d19e7260d414d9e7/IOHelper.java,99,1,10,30,15,26,6,9,4,pos
File,3dd86d04e8b90ba309819317d19e7260d414d9e7/RestFilter.java,144,1,8,45,16,35,4,9,2,pos
File,3dd86d04e8b90ba309819317d19e7260d414d9e7/RestFilterTest.java,42,1,2,19,2,3,1,2,0,pos
File,7d4562d6f7e40de04bbe29577b51c79f07d05ba6/SubversionSCM.java,1598,21,161,598,235,370,9,16,6,pos
File,e3b0cfff396a7f92a4f621d598780116da916f3/PKIAuthenticationPlugin.java,260,5,24,117,37,42,6,7,2,pos
File,4df8b652aa018a5d5d1cda8fba938bf3422db31c/MethodClosure.java,41,1,5,16,5,10,1,4,2,pos
File,28ee665b3c0c9238b61a871064f024d54cddcc79/JMXServerUtils.java,248,4,18,90,18,37,1,5,2,pos
File,fffd63a3bd3a5475379b7c074820a5463b7663b3/Ascii.java,45,1,3,13,3,9,1,7,2,pos
File,dcb5a74a3987d2264ad195c7844bbb6c81216610/SnakeYAMLDataFormatConfiguration.java,64,1,16,31,16,16,1,1,0,pos
File,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41/BourneShell.java,108,1,8,38,10,20,3,5,1,pos
