severity	updateDate	comments	line	author	rule	project	effort	message	creationDate	type	tags	component	flows	organization	textRange	debt	key	hash	status
MINOR	2020-07-02T22:38:45+0200		39.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""prettyPrint""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/851/9f36e5891c0b11f840e1e1561ae96d83ba9ce759/JaxbEngine.java		default-organization	{startLine=39.0, endLine=39.0, startOffset=12.0, endOffset=23.0}	5min	AXMRUmTQN9GdxjDXOWzo	38dc743e93678f8aa783472905fd7eda	OPEN
MINOR	2020-07-02T22:38:45+0200		42.0		java:S2386	Prova_Mining	15min	"Make member ""serializablePackages"" ""protected""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/852/d7a3b9406b8496c3f1508bebf3c7ff5367374b90/ClassLoadingAwareObjectInputStream.java		default-organization	{startLine=42.0, endLine=42.0, startOffset=8.0, endOffset=28.0}	15min	AXMRUlhKN9GdxjDXOWv0	d5a072188a8910a809340a5748bbe0a3	OPEN
CRITICAL	2020-07-02T22:38:45+0200		125.0		java:S2658	Prova_Mining	45min	Remove this use of dynamic class loading.	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/852/d7a3b9406b8496c3f1508bebf3c7ff5367374b90/ClassLoadingAwareObjectInputStream.java		default-organization	{startLine=125.0, endLine=125.0, startOffset=40.0, endOffset=47.0}	45min	AXMRUlhKN9GdxjDXOWv1	e0be11173913f7520075b01f8a8a1b9d	OPEN
CRITICAL	2020-07-02T22:38:45+0200		137.0		java:S2658	Prova_Mining	45min	Remove this use of dynamic class loading.	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/852/d7a3b9406b8496c3f1508bebf3c7ff5367374b90/ClassLoadingAwareObjectInputStream.java		default-organization	{startLine=137.0, endLine=137.0, startOffset=21.0, endOffset=28.0}	45min	AXMRUlhKN9GdxjDXOWv2	7c9ed191e2d476a826738c9c5babc634	OPEN
MINOR	2020-07-02T22:38:45+0200		43.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""_added""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/854/02dd1975ec61052cb9a17342c9bbec289257b701/CookieCutter.java		default-organization	{startLine=43.0, endLine=43.0, startOffset=8.0, endOffset=14.0}	5min	AXMRUl_xN9GdxjDXOWzA	ee219fd693532e9e905f06b152da8abc	OPEN
MINOR	2020-07-02T22:38:45+0200		44.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""_dirty""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/854/02dd1975ec61052cb9a17342c9bbec289257b701/CookieCutter.java		default-organization	{startLine=44.0, endLine=44.0, startOffset=12.0, endOffset=18.0}	5min	AXMRUl_xN9GdxjDXOWzB	a187f51ac85d5ad288fe39e075785d17	OPEN
MINOR	2020-07-02T22:38:45+0200		45.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""_request""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/854/02dd1975ec61052cb9a17342c9bbec289257b701/CookieCutter.java		default-organization	{startLine=45.0, endLine=45.0, startOffset=23.0, endOffset=31.0}	5min	AXMRUl_xN9GdxjDXOWzC	18a589fd91d8c70dd2a89b20a8404583	OPEN
MINOR	2020-07-02T22:38:45+0200		65.0		java:S2384	Prova_Mining	5min	"Return a copy of ""_cookies""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/854/02dd1975ec61052cb9a17342c9bbec289257b701/CookieCutter.java		default-organization	{startLine=65.0, endLine=65.0, startOffset=23.0, endOffset=31.0}	5min	AXMRUl_xN9GdxjDXOWy9	d03542f4e4d775819c430b56934ebc26	OPEN
MINOR	2020-07-02T22:38:45+0200		70.0		java:S2384	Prova_Mining	5min	"Return a copy of ""_cookies""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/854/02dd1975ec61052cb9a17342c9bbec289257b701/CookieCutter.java		default-organization	{startLine=70.0, endLine=70.0, startOffset=15.0, endOffset=23.0}	5min	AXMRUl_xN9GdxjDXOWy-	d03542f4e4d775819c430b56934ebc26	OPEN
MINOR	2020-07-02T22:38:45+0200		77.0		java:S2384	Prova_Mining	5min	"Store a copy of ""cookies""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/854/02dd1975ec61052cb9a17342c9bbec289257b701/CookieCutter.java		default-organization	{startLine=77.0, endLine=77.0, startOffset=17.0, endOffset=24.0}	5min	AXMRUl_xN9GdxjDXOWy_	d0202381db8ad8fd6be2ec2706e6937b	OPEN
MINOR	2020-07-02T22:38:45+0200		64.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""ownership""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/855/42487df17cd272e504d3cd3e09abb4904f80dba2/JobOwnerJobProperty.java		default-organization	{startLine=64.0, endLine=64.0, startOffset=25.0, endOffset=34.0}	5min	AXMRUme-N9GdxjDXOW0X	5a8ffe7cc3f9e42b5211a055ad86e52a	OPEN
MINOR	2020-07-02T22:38:45+0200		70.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""itemSpecificSecurity""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/855/42487df17cd272e504d3cd3e09abb4904f80dba2/JobOwnerJobProperty.java		default-organization	{startLine=70.0, endLine=70.0, startOffset=25.0, endOffset=45.0}	5min	AXMRUme-N9GdxjDXOW0Y	dcf327521513d829444b2f6f6e97e3f4	OPEN
MINOR	2020-07-02T22:38:45+0200		59.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""ownershipEnabled""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/855/42487df17cd272e504d3cd3e09abb4904f80dba2/OwnershipDescription.java		default-organization	{startLine=59.0, endLine=59.0, startOffset=12.0, endOffset=28.0}	5min	AXMRUmgkN9GdxjDXOW0Z	8f813e69ffb2905ed5a4d11a14e14938	OPEN
MINOR	2020-07-02T22:38:45+0200		64.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""primaryOwnerId""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/855/42487df17cd272e504d3cd3e09abb4904f80dba2/OwnershipDescription.java		default-organization	{startLine=64.0, endLine=64.0, startOffset=11.0, endOffset=25.0}	5min	AXMRUmgkN9GdxjDXOW0a	e3a0847567346d688ab07fd3b7768db9	OPEN
MINOR	2020-07-02T22:38:45+0200		71.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""coownersIds""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/855/42487df17cd272e504d3cd3e09abb4904f80dba2/OwnershipDescription.java		default-organization	{startLine=71.0, endLine=71.0, startOffset=16.0, endOffset=27.0}	5min	AXMRUmgkN9GdxjDXOW0b	0e8f37c7a16590f2428d3373a1943dcb	OPEN
MINOR	2020-07-02T22:38:45+0200		100.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""SPARSE_CHECKOUT_FILE_DIR""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=100.0, endLine=100.0, startOffset=24.0, endOffset=48.0}	5min	AXMRUmZ8N9GdxjDXOWz1	623918f99c93ccea56f41380d3c37c78	OPEN
MINOR	2020-07-02T22:38:45+0200		101.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""SPARSE_CHECKOUT_FILE_PATH""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=101.0, endLine=101.0, startOffset=24.0, endOffset=49.0}	5min	AXMRUmZ8N9GdxjDXOWz2	eabf8275dc3ec0e8242f1af1aabb5292	OPEN
MINOR	2020-07-02T22:38:45+0200		102.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""TIMEOUT_LOG_PREFIX""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=102.0, endLine=102.0, startOffset=24.0, endOffset=42.0}	5min	AXMRUmZ8N9GdxjDXOWz3	2a6e6e089964858cc9c88e7fb88e5196	OPEN
MINOR	2020-07-02T22:38:45+0200		104.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""launcher""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=104.0, endLine=104.0, startOffset=23.0, endOffset=31.0}	5min	AXMRUmZ8N9GdxjDXOWz4	20f01c07dd947f6d130d68ce14bf2852	OPEN
MINOR	2020-07-02T22:38:45+0200		105.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""listener""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=105.0, endLine=105.0, startOffset=17.0, endOffset=25.0}	5min	AXMRUmZ8N9GdxjDXOWz5	21288c61756cb29b256c639ff5c85491	OPEN
MINOR	2020-07-02T22:38:45+0200		106.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""gitExe""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=106.0, endLine=106.0, startOffset=11.0, endOffset=17.0}	5min	AXMRUmZ8N9GdxjDXOWz6	db472cbff83045e22c0f3b50cfdedb48	OPEN
MINOR	2020-07-02T22:38:45+0200		107.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""environment""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=107.0, endLine=107.0, startOffset=12.0, endOffset=23.0}	5min	AXMRUmZ8N9GdxjDXOWz7	99a0d3fcc4b2243cd32b6b646b3d2656	OPEN
MINOR	2020-07-02T22:38:45+0200		411.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""url""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=411.0, endLine=411.0, startOffset=19.0, endOffset=22.0}	5min	AXMRUmZ8N9GdxjDXOWz8	1b433832a8d8c8722bf3fe2fd98c7841	OPEN
MINOR	2020-07-02T22:38:45+0200		412.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""origin""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=412.0, endLine=412.0, startOffset=19.0, endOffset=25.0}	5min	AXMRUmZ8N9GdxjDXOWz9	5f1390068187b48e41df31f54a45abb3	OPEN
MINOR	2020-07-02T22:38:45+0200		413.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""reference""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=413.0, endLine=413.0, startOffset=19.0, endOffset=28.0}	5min	AXMRUmZ8N9GdxjDXOWz-	fc05b2e92a5a1e8d65dc85122b8bc3d4	OPEN
MINOR	2020-07-02T22:38:45+0200		414.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""shared""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=414.0, endLine=414.0, startOffset=28.0, endOffset=34.0}	5min	AXMRUmZ8N9GdxjDXOW0A	ee7ed2f854edf5a43a72fdff3b771d62	OPEN
MINOR	2020-07-02T22:38:45+0200		414.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""shallow""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=414.0, endLine=414.0, startOffset=20.0, endOffset=27.0}	5min	AXMRUmZ8N9GdxjDXOWz_	ee7ed2f854edf5a43a72fdff3b771d62	OPEN
MINOR	2020-07-02T22:38:45+0200		415.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""timeout""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=415.0, endLine=415.0, startOffset=20.0, endOffset=27.0}	5min	AXMRUmZ8N9GdxjDXOW0B	51e8505bdd4bacfd700db74c72824b8e	OPEN
MINOR	2020-07-02T22:38:45+0200		416.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""tags""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=416.0, endLine=416.0, startOffset=20.0, endOffset=24.0}	5min	AXMRUmZ8N9GdxjDXOW0C	bb941fb4dab55fac7144dd0909c3d6bc	OPEN
MINOR	2020-07-02T22:38:45+0200		417.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""refspecs""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=417.0, endLine=417.0, startOffset=26.0, endOffset=34.0}	5min	AXMRUmZ8N9GdxjDXOW0D	61f5bcf82f267bca0dbe5b23ac8636d7	OPEN
MINOR	2020-07-02T22:38:45+0200		418.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""depth""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=418.0, endLine=418.0, startOffset=20.0, endOffset=25.0}	5min	AXMRUmZ8N9GdxjDXOW0E	7b84b21040737906ce8a925d46205d9f	OPEN
MINOR	2020-07-02T22:38:45+0200		829.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""revs""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=829.0, endLine=829.0, startOffset=31.0, endOffset=35.0}	5min	AXMRUmZ8N9GdxjDXOW0F	b675e3eec33523ee109c8cb20fd9450a	OPEN
MINOR	2020-07-02T22:38:45+0200		831.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""n""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=831.0, endLine=831.0, startOffset=20.0, endOffset=21.0}	5min	AXMRUmZ8N9GdxjDXOW0G	f45014bea9de57cbce37010b411559dd	OPEN
MINOR	2020-07-02T22:38:45+0200		832.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""out""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=832.0, endLine=832.0, startOffset=19.0, endOffset=22.0}	5min	AXMRUmZ8N9GdxjDXOW0H	bd38035cc867d0393894a4b79cc9e35f	OPEN
MINOR	2020-07-02T22:38:45+0200		947.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""recursive""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=947.0, endLine=947.0, startOffset=20.0, endOffset=29.0}	5min	AXMRUmZ8N9GdxjDXOW0I	8521869cf7ceb123fc6f8597d12703c3	OPEN
MINOR	2020-07-02T22:38:45+0200		948.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""remoteTracking""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=948.0, endLine=948.0, startOffset=20.0, endOffset=34.0}	5min	AXMRUmZ8N9GdxjDXOW0J	3d817878f25772a3fc93a499fb3842b0	OPEN
MINOR	2020-07-02T22:38:45+0200		949.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""parentCredentials""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=949.0, endLine=949.0, startOffset=20.0, endOffset=37.0}	5min	AXMRUmZ8N9GdxjDXOW0K	5040ba46821440d42934bc42a1470b82	OPEN
MINOR	2020-07-02T22:38:45+0200		950.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""ref""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=950.0, endLine=950.0, startOffset=20.0, endOffset=23.0}	5min	AXMRUmZ8N9GdxjDXOW0L	4d7cce99b7e4b5e67745e5944d074bd5	OPEN
MINOR	2020-07-02T22:38:45+0200		951.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""submodBranch""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=951.0, endLine=951.0, startOffset=32.0, endOffset=44.0}	5min	AXMRUmZ8N9GdxjDXOW0M	bd8b4e5ac59f481e5ec64bd472ade895	OPEN
MINOR	2020-07-02T22:38:45+0200		1608.0		java:S899	Prova_Mining	15min	"Do something with the ""boolean"" value returned by ""setExecutable""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=1608.0, endLine=1608.0, startOffset=8.0, endOffset=32.0}	15min	AXMRUmZ8N9GdxjDXOW0N	9ae45cb639d5b134fbf493af316bfdef	OPEN
MINOR	2020-07-02T22:38:45+0200		1618.0		java:S899	Prova_Mining	15min	"Do something with the ""boolean"" value returned by ""setExecutable""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=1618.0, endLine=1618.0, startOffset=8.0, endOffset=32.0}	15min	AXMRUmZ8N9GdxjDXOW0O	9ae45cb639d5b134fbf493af316bfdef	OPEN
MINOR	2020-07-02T22:38:45+0200		1630.0		java:S899	Prova_Mining	15min	"Do something with the ""boolean"" value returned by ""setExecutable""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=1630.0, endLine=1630.0, startOffset=8.0, endOffset=36.0}	15min	AXMRUmZ8N9GdxjDXOW0P	b4968820f1ccc4c0db3a06fd39fc53f7	OPEN
MINOR	2020-07-02T22:38:45+0200		1647.0		java:S899	Prova_Mining	15min	"Do something with the ""boolean"" value returned by ""setExecutable""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=1647.0, endLine=1647.0, startOffset=8.0, endOffset=36.0}	15min	AXMRUmZ8N9GdxjDXOW0Q	b4968820f1ccc4c0db3a06fd39fc53f7	OPEN
MINOR	2020-07-02T22:38:45+0200		1777.0		java:S899	Prova_Mining	15min	"Do something with the ""boolean"" value returned by ""setExecutable""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=1777.0, endLine=1777.0, startOffset=8.0, endOffset=32.0}	15min	AXMRUmZ8N9GdxjDXOW0R	9ae45cb639d5b134fbf493af316bfdef	OPEN
MINOR	2020-07-02T22:38:45+0200		1792.0		java:S899	Prova_Mining	15min	"Do something with the ""boolean"" value returned by ""setExecutable""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=1792.0, endLine=1792.0, startOffset=8.0, endOffset=32.0}	15min	AXMRUmZ8N9GdxjDXOW0S	9ae45cb639d5b134fbf493af316bfdef	OPEN
MINOR	2020-07-02T22:38:45+0200		2063.0		java:S899	Prova_Mining	15min	"Do something with the ""boolean"" value returned by ""createNewFile""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/856/75ea3fe05650fc6ca09046a72493e2b3f066fb98/CliGitAPIImpl.java		default-organization	{startLine=2063.0, endLine=2063.0, startOffset=20.0, endOffset=46.0}	15min	AXMRUmZ8N9GdxjDXOW0T	6a56a2b87b42a981683493d0627d10a2	OPEN
MINOR	2020-07-02T22:38:45+0200		82.0		java:S2384	Prova_Mining	5min	"Store a copy of ""locations""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/857/695bf2961feffd35b5560ccc982a2189dcca611/PathResourceResolver.java		default-organization	{startLine=82.0, endLine=82.0, startOffset=26.0, endOffset=35.0}	5min	AXMRUmiaN9GdxjDXOW0c	b90a8b401d9bad1e44ec5f51f40450bf	OPEN
MINOR	2020-07-02T22:38:45+0200		87.0		java:S2384	Prova_Mining	5min	"Return a copy of ""allowedLocations""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/857/695bf2961feffd35b5560ccc982a2189dcca611/PathResourceResolver.java		default-organization	{startLine=87.0, endLine=87.0, startOffset=14.0, endOffset=30.0}	5min	AXMRUmiaN9GdxjDXOW0d	69da1a5db9d8b9a79319ca8e33a8da3f	OPEN
MINOR	2020-07-02T22:38:45+0200		427.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""path""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/858/8e67b9144aa643769b261e2492cb561e04d016ab/ConventionUnknownHandler.java		default-organization	{startLine=427.0, endLine=427.0, startOffset=21.0, endOffset=25.0}	5min	AXMRUmoaN9GdxjDXOW0s	437abe7ffd72e06bf52c116d29f1e5e9	OPEN
MINOR	2020-07-02T22:38:45+0200		428.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""ext""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining17/858/8e67b9144aa643769b261e2492cb561e04d016ab/ConventionUnknownHandler.java		default-organization	{startLine=428.0, endLine=428.0, startOffset=21.0, endOffset=24.0}	5min	AXMRUmoaN9GdxjDXOW0t	086beafaa2a21992d0f28e239bade1a4	OPEN
CRITICAL	2020-07-02T22:23:04+0200		439.0		java:S2658	Prova_Mining	45min	Remove this use of dynamic class loading.	2020-07-02T21:20:14+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining10/449/0ff4905158b77787a7f3aca55c9dec93456665dc/ContextConfig.java		default-organization	{startLine=439.0, endLine=439.0, startOffset=52.0, endOffset=59.0}	45min	AXMRN-GLN9GdxjDXN_wz	61750c56eb7b85b53d0661c0070ffe5c	OPEN
CRITICAL	2020-07-02T22:23:04+0200		1472.0		java:S2658	Prova_Mining	45min	Remove this use of dynamic class loading.	2020-07-02T21:20:14+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining10/449/0ff4905158b77787a7f3aca55c9dec93456665dc/ContextConfig.java		default-organization	{startLine=1472.0, endLine=1472.0, startOffset=35.0, endOffset=42.0}	45min	AXMRN-GLN9GdxjDXN_w0	f3fa9a68d68edf7d99bdbdb9de9afb40	OPEN
MINOR	2020-07-02T22:23:04+0200		107.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""wrapper""."	2020-07-02T21:20:14+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining10/452/8830d68f5fe21f344be3496984bc4470bfcd0564/Plugin.java		default-organization	{startLine=107.0, endLine=107.0, startOffset=40.0, endOffset=47.0}	5min	AXMRN-HGN9GdxjDXN_w7	342c76474bb27423cc750984dcc6299d	OPEN
MINOR	2020-07-05T20:06:36+0200		76.0		java:S1444	Prova_Mining	20min	"Make this ""public static FILE_NOT_FOUND_ERR"" field final"	2020-07-02T21:20:14+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining10/454/ad6647120db12f0e67ee4a952a71ea494a39a475/FileTransfer.java		default-organization	{startLine=76.0, endLine=76.0, startOffset=22.0, endOffset=40.0}	20min	AXMQ__BdN9GdxjDXNiGv	83cd648612c23440fed7f5d8455a1764	OPEN
MINOR	2020-07-05T20:06:36+0200		77.0		java:S1444	Prova_Mining	20min	"Make this ""public static INVALID_URL_ERR"" field final"	2020-07-02T21:20:14+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining10/454/ad6647120db12f0e67ee4a952a71ea494a39a475/FileTransfer.java		default-organization	{startLine=77.0, endLine=77.0, startOffset=22.0, endOffset=37.0}	20min	AXMQ__BdN9GdxjDXNiGw	82840364f87784a2cb2c52e50366589e	OPEN
MINOR	2020-07-05T20:06:36+0200		78.0		java:S1444	Prova_Mining	20min	"Make this ""public static CONNECTION_ERR"" field final"	2020-07-02T21:20:14+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining10/454/ad6647120db12f0e67ee4a952a71ea494a39a475/FileTransfer.java		default-organization	{startLine=78.0, endLine=78.0, startOffset=22.0, endOffset=36.0}	20min	AXMQ__BdN9GdxjDXNiGx	2acfe56f3b926943ef48326e4c861a48	OPEN
MINOR	2020-07-05T20:06:36+0200		79.0		java:S1444	Prova_Mining	20min	"Make this ""public static ABORTED_ERR"" field final"	2020-07-02T21:20:14+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining10/454/ad6647120db12f0e67ee4a952a71ea494a39a475/FileTransfer.java		default-organization	{startLine=79.0, endLine=79.0, startOffset=22.0, endOffset=33.0}	20min	AXMQ__BdN9GdxjDXNiGy	c246a071428024e52afc5fd4120fc4d4	OPEN
