severity	updateDate	comments	line	author	rule	project	effort	message	creationDate	type	tags	component	flows	organization	textRange	debt	key	hash	status
CRITICAL	2020-07-03T17:57:05+0200		149.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=149.0, endLine=149.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxI	cc05308b60a558d48adbb0cdb09ff2c9	OPEN
CRITICAL	2020-07-03T17:57:05+0200		150.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=150.0, endLine=150.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxJ	e4e34b709910641b75dff6772b58dbf5	OPEN
CRITICAL	2020-07-03T17:57:05+0200		151.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=151.0, endLine=151.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxK	5a435215d9b10313ab0fe7a42c2c504c	OPEN
CRITICAL	2020-07-03T17:57:05+0200		152.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=152.0, endLine=152.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxL	492845ef1369bcc71d520df5efc76b39	OPEN
CRITICAL	2020-07-03T17:57:05+0200		153.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=153.0, endLine=153.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxM	4189be48e519c84e6ca8e6157a316882	OPEN
CRITICAL	2020-07-03T17:57:05+0200		154.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=154.0, endLine=154.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxN	2656cddae690d28c54ff1cf1cb7d7112	OPEN
CRITICAL	2020-07-03T17:57:05+0200		155.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=155.0, endLine=155.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxO	a8ae68629339a6d75610e40a873694f3	OPEN
CRITICAL	2020-07-03T17:57:05+0200		162.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=162.0, endLine=162.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxP	ddfceac351301187986f828c803bba28	OPEN
CRITICAL	2020-07-03T17:57:05+0200		163.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=163.0, endLine=163.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxQ	f1e0925db8ecbb6d97f2111bcbcfd282	OPEN
CRITICAL	2020-07-03T17:57:05+0200		164.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=164.0, endLine=164.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxR	2a8f297e41b16a6e895bec64c4f1c13d	OPEN
CRITICAL	2020-07-03T17:57:05+0200		165.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=165.0, endLine=165.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxS	dfc194ba25111edf47217f01bdf2627c	OPEN
CRITICAL	2020-07-03T17:57:05+0200		166.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=166.0, endLine=166.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxT	ca8c0033309cf5f85390af598f8ca9e6	OPEN
CRITICAL	2020-07-03T17:57:05+0200		167.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=167.0, endLine=167.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxU	ef1ce4b170eb0f14f47b6ef49bd3564e	OPEN
CRITICAL	2020-07-03T17:57:05+0200		168.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=168.0, endLine=168.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxV	32e7c2e18579d2449dbefcea75605cf8	OPEN
CRITICAL	2020-07-03T17:57:05+0200		169.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=169.0, endLine=169.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxW	66e73e2e8fa74da6fabaf0ed19a1dd9a	OPEN
CRITICAL	2020-07-03T17:57:05+0200		171.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=171.0, endLine=171.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxX	dd4f33a958779dae06a730f8663dc8bd	OPEN
CRITICAL	2020-07-03T17:57:05+0200		172.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=172.0, endLine=172.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxY	2bacd872677c6ae46797354ccd6a817e	OPEN
CRITICAL	2020-07-03T17:57:05+0200		173.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=173.0, endLine=173.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxZ	cafc58558010a4a711fd8ba630b6b9e3	OPEN
CRITICAL	2020-07-03T17:57:05+0200		174.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=174.0, endLine=174.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxa	a71d17b9714b5ce1a7b9a4156716dad3	OPEN
CRITICAL	2020-07-03T17:57:05+0200		175.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=175.0, endLine=175.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxb	5a6d1a6396b298f9c5fc2a0ec9b17793	OPEN
CRITICAL	2020-07-03T17:57:05+0200		177.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=177.0, endLine=177.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxc	2509405e23bad30c20c8ce45568f117e	OPEN
CRITICAL	2020-07-03T17:57:05+0200		178.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=178.0, endLine=178.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxd	f82db798922411819eca1ad6e093b9b3	OPEN
CRITICAL	2020-07-03T17:57:05+0200		180.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=180.0, endLine=180.0, startOffset=32.0, endOffset=41.0}	45min	AXMVa4sRkLspzIj1dAxe	98ae587f248eac859e65a855ca2dc097	OPEN
CRITICAL	2020-07-03T17:57:05+0200		182.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=182.0, endLine=182.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxf	43b9f70081407d8f3c3bda2e8096c049	OPEN
CRITICAL	2020-07-03T17:57:05+0200		183.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=183.0, endLine=183.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxg	027dab6e5e5d449af9f9085f55564b72	OPEN
CRITICAL	2020-07-03T17:57:05+0200		184.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=184.0, endLine=184.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxh	507acd13e26d28d3690ecce8147549af	OPEN
CRITICAL	2020-07-03T17:57:05+0200		185.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=185.0, endLine=185.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxi	5a2c6713ce0a550096307f42c7bfa786	OPEN
CRITICAL	2020-07-03T17:57:05+0200		187.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=187.0, endLine=187.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxj	338b15bbe48e31cfd7fb00c07befcb76	OPEN
CRITICAL	2020-07-03T17:57:05+0200		188.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=188.0, endLine=188.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxk	230d9f10628ca8071510abe6941525fc	OPEN
CRITICAL	2020-07-03T17:57:05+0200		189.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=189.0, endLine=189.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxl	08a1432a24d712fcbeb43468be576f17	OPEN
CRITICAL	2020-07-03T17:57:05+0200		190.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=190.0, endLine=190.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxm	0bcaebe204380740961b83f5f7292a68	OPEN
CRITICAL	2020-07-03T17:57:05+0200		191.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=191.0, endLine=191.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxn	2b63fa1f2faaa085e407c8145bb22d9f	OPEN
CRITICAL	2020-07-03T17:57:05+0200		193.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=193.0, endLine=193.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxo	add9223d1f13700332d67d960707d6b1	OPEN
CRITICAL	2020-07-03T17:57:05+0200		194.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SecurityClassLoad.java		default-organization	{startLine=194.0, endLine=194.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4sRkLspzIj1dAxp	4665be766c18e885130c9a89a6071701	OPEN
CRITICAL	2020-07-03T17:57:05+0200		222.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SessionIdGeneratorBase.java		default-organization	{startLine=222.0, endLine=222.0, startOffset=39.0, endOffset=46.0}	45min	AXMVa4vikLspzIj1dAyv	6c6b5ed0f0d9c7f1fd6f7f2ebe7f9ee4	OPEN
CRITICAL	2020-07-03T17:57:05+0200		43.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SimpleInstanceManager.java		default-organization	{startLine=43.0, endLine=43.0, startOffset=72.0, endOffset=81.0}	45min	AXMVa4vMkLspzIj1dAyp	872d96e1e5c3b80cacfb70fd9992c15e	OPEN
CRITICAL	2020-07-03T17:57:05+0200		51.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/SimpleInstanceManager.java		default-organization	{startLine=51.0, endLine=51.0, startOffset=37.0, endOffset=46.0}	45min	AXMVa4vMkLspzIj1dAyq	e57f8686a722d9c858afcccb7497f214	OPEN
MINOR	2020-07-03T17:57:05+0200		49.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""storeConfig""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/StoreConfigLifecycleListener.java		default-organization	{startLine=49.0, endLine=49.0, startOffset=17.0, endOffset=28.0}	5min	AXMVa4vXkLspzIj1dAys	f4d87cf90e0ba38bab2652ae0b457376	OPEN
CRITICAL	2020-07-03T17:57:05+0200		85.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/StoreConfigLifecycleListener.java		default-organization	{startLine=85.0, endLine=85.0, startOffset=35.0, endOffset=42.0}	45min	AXMVa4vXkLspzIj1dAyt	a2ae7c3d56804ef579bc6a02b2cabf3c	OPEN
CRITICAL	2020-07-03T17:57:05+0200		120.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/StoreFactoryRule.java		default-organization	{startLine=120.0, endLine=120.0, startOffset=31.0, endOffset=38.0}	45min	AXMVa4vdkLspzIj1dAyu	624a51b6317c212ef54a991612a1c5cd	OPEN
CRITICAL	2020-07-03T17:57:05+0200		49.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/TagHandlerPool.java		default-organization	{startLine=49.0, endLine=49.0, startOffset=35.0, endOffset=42.0}	45min	AXMVa4utkLspzIj1dAyi	548ac6639a15a90ea4500a981d2b7da1	OPEN
MINOR	2020-07-03T17:57:05+0200		52.0		java:S1148	Prova_Mining_Second_Part	10min	Use a logger to log this exception.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/TagHandlerPool.java		default-organization	{startLine=52.0, endLine=52.0, startOffset=18.0, endOffset=33.0}	10min	AXMVa4utkLspzIj1dAyh	2dc1665d31b37f9aa7408939a0365027	OPEN
MINOR	2020-07-03T17:57:05+0200		322.0		java:S2384	Prova_Mining_Second_Part	5min	"Store a copy of ""replacement""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/TestWebappClassLoaderWeaving.java		default-organization	{startLine=322.0, endLine=322.0, startOffset=31.0, endOffset=42.0}	5min	AXMVa4rHkLspzIj1dAwC	ebd0695570e4871fd6a36bab927335f2	OPEN
MINOR	2020-07-03T17:57:05+0200		330.0		java:S2384	Prova_Mining_Second_Part	5min	"Return a copy of ""replacement""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/TestWebappClassLoaderWeaving.java		default-organization	{startLine=330.0, endLine=330.0, startOffset=28.0, endOffset=39.0}	5min	AXMVa4rHkLspzIj1dAwD	e3b7141cb4dca2b53defd8ee6a000673	OPEN
CRITICAL	2020-07-03T17:57:05+0200		600.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/Tomcat.java		default-organization	{startLine=600.0, endLine=600.0, startOffset=35.0, endOffset=42.0}	45min	AXMVa4s-kLspzIj1dAyA	a073cd8d13032f8b8c1900387d98097b	OPEN
MINOR	2020-07-03T17:57:05+0200		761.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""silences""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/Tomcat.java		default-organization	{startLine=761.0, endLine=761.0, startOffset=26.0, endOffset=34.0}	5min	AXMVa4s-kLspzIj1dAx_	7d26b9c92b5e47969f9361d521e30f85	OPEN
CRITICAL	2020-07-03T17:57:05+0200		854.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/Tomcat.java		default-organization	{startLine=854.0, endLine=854.0, startOffset=35.0, endOffset=42.0}	45min	AXMVa4s-kLspzIj1dAyB	8bf77cea380a4d9c3ecc4e1133bff62d	OPEN
MINOR	2020-07-03T17:57:05+0200		105.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""allow""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/UserConfig.java		default-organization	{startLine=105.0, endLine=105.0, startOffset=12.0, endOffset=17.0}	5min	AXMVa4qrkLspzIj1dAvx	85839791d84a0614c58976f4c55d5f68	OPEN
MINOR	2020-07-03T17:57:05+0200		110.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""deny""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/UserConfig.java		default-organization	{startLine=110.0, endLine=110.0, startOffset=12.0, endOffset=16.0}	5min	AXMVa4qrkLspzIj1dAvy	4efe538f24e09d9e04c03a137e8fbff7	OPEN
CRITICAL	2020-07-03T17:57:05+0200		251.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/Util.java		default-organization	{startLine=251.0, endLine=251.0, startOffset=35.0, endOffset=42.0}	45min	AXMVa4tHkLspzIj1dAyC	de1b9628075d13f35375c3acb18ca534	OPEN
CRITICAL	2020-07-03T17:57:05+0200		1104.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/WebappClassLoaderBase.java		default-organization	{startLine=1104.0, endLine=1104.0, startOffset=15.0, endOffset=24.0}	45min	AXMVa4u1kLspzIj1dAyj	c6d60f6e0fff04d721e79a890ceb429d	OPEN
CRITICAL	2020-07-03T17:57:05+0200		1194.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/WebappClassLoaderBase.java		default-organization	{startLine=1194.0, endLine=1194.0, startOffset=41.0, endOffset=50.0}	45min	AXMVa4u1kLspzIj1dAyk	780694cec406ccddd13bbbc59faed6b1	OPEN
CRITICAL	2020-07-03T17:57:05+0200		1227.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/WebappClassLoaderBase.java		default-organization	{startLine=1227.0, endLine=1227.0, startOffset=34.0, endOffset=41.0}	45min	AXMVa4u1kLspzIj1dAyl	cb2f6bc2aa1a9c9fc77a9ddc72052ddd	OPEN
CRITICAL	2020-07-03T17:57:05+0200		1261.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/WebappClassLoaderBase.java		default-organization	{startLine=1261.0, endLine=1261.0, startOffset=34.0, endOffset=41.0}	45min	AXMVa4u1kLspzIj1dAym	cb2f6bc2aa1a9c9fc77a9ddc72052ddd	OPEN
CRITICAL	2020-07-03T17:57:05+0200		188.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/WebappServiceLoader.java		default-organization	{startLine=188.0, endLine=188.0, startOffset=39.0, endOffset=46.0}	45min	AXMVa4r3kLspzIj1dAwN	a97c26daa8cff3f53bbc131076aead5b	OPEN
MINOR	2020-07-03T17:57:05+0200		850.0		java:S2384	Prova_Mining_Second_Part	5min	"Store a copy of ""mask""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/WsRemoteEndpointImplBase.java		default-organization	{startLine=850.0, endLine=850.0, startOffset=24.0, endOffset=28.0}	5min	AXMVa4vEkLspzIj1dAyo	c290a98701af572f70b35997e08a1347	OPEN
MAJOR	2020-07-03T17:57:05+0200		831.0		java:S4423	Prova_Mining_Second_Part	2min	Change this code to use a stronger protocol.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining21/1006/a707e35540bacabd943548469d88148d26c8d521/WsWebSocketContainer.java		default-organization	{startLine=831.0, endLine=831.0, startOffset=52.0, endOffset=57.0}	2min	AXMVa4wOkLspzIj1dAy8	ce71e80858af031381c8927f72bce9c8	OPEN
